bmr,index,model_average,Logistic,LogLogistic,Probit,LogProbit,QuantalLinear,Multistage2,Weibull,DichotomousHill
"BMR = 10%: Added, BMR: 0.1",153,94.73386084,37.4607919,13.67614727,100.6124938,28.4461131,77.40927222,263.3071556,32.15069096,1.20941858
"BMR = 10%: Added, BMR: 0.1",154,62.20471155,42.84325931,20.6654949,31.21093951,41.82837264,54.15217589,507.697608,43.757166,3.127480143
"BMR = 10%: Added, BMR: 0.1",155,57.62080884,42.06266682,21.54938395,27.55500843,27.99306823,39.62607709,27.92717427,89.27797363,0.914027664
"BMR = 10%: Added, BMR: 0.1",156,44.24853301,49.5857593,16.29872835,30.97207142,35.67302068,39.62607709,49.91653539,38.23576973,25.82660814
"BMR = 10%: Added, BMR: 0.1",157,36.89143959,39.28420314,58.87192187,32.20186763,32.74505979,34.18015904,33.67668366,50.72903601,2.209293745
"BMR = 10%: Added, BMR: 0.1",158,72.4603507,28.6341111,26.69455444,41.92359496,36.49891125,21.25107016,64.82117063,45.61350309,11.28711397
"BMR = 10%: Added, BMR: 0.1",159,31.46416721,68.45173512,22.23171667,31.64968875,32.3467357,99.89491582,88.04070036,282.4402124,8.492283221
"BMR = 10%: Added, BMR: 0.1",160,230.2013013,39.57082036,25.51703057,43.09534551,29.70724185,38.52559957,56.43129101,32.19230598,4.796041373
"BMR = 10%: Added, BMR: 0.1",161,66.45948443,59.52258234,25.82486343,57.49426458,30.81548496,82.55420423,239.3790025,28.25443612,6.875996334
"BMR = 10%: Added, BMR: 0.1",162,56.42692259,58.86453009,36.28054946,43.47479617,33.59695207,66.34894293,315.394184,362.1512498,4.635909775
"BMR = 10%: Added, BMR: 0.1",163,25.17433437,34.14905581,15.19725837,25.76937558,39.31402591,178.3306485,70.56863476,63.75215546,2.365883112
"BMR = 10%: Added, BMR: 0.1",164,45.4772709,60.88414482,12.24020859,25.76937558,39.31402591,198.0154,110.3899756,501.7408837,8.402779433
"BMR = 10%: Added, BMR: 0.1",165,249.8814736,82.7751398,24.49951058,28.76146383,29.4176902,193.1448612,90.44206979,194.8796521,3.365089645
"BMR = 10%: Added, BMR: 0.1",166,178.7130493,32.46944843,15.82736705,199.8249899,28.00211316,223.626785,57.56077231,312.1285043,7.960947997
"BMR = 10%: Added, BMR: 0.1",167,120.0767555,32.74131444,25.36736326,142.7546175,44.78845072,384.3667413,53.16301638,566.4408177,4.092787062
"BMR = 10%: Added, BMR: 0.1",168,158.8145635,75.38302135,29.44976478,31.87917667,37.55331144,28.71759392,26.9609173,869.6766532,2.524379216
"BMR = 10%: Added, BMR: 0.1",169,69.05572466,21.94309633,22.93249694,57.81057438,36.39640401,17.80117752,32.42289441,283.188893,4.087729907
"BMR = 10%: Added, BMR: 0.1",170,41.19741902,723.486034,30.17640873,24.74724373,27.47526488,119.2324139,57.1504279,251.546701,3.783118835
"BMR = 10%: Added, BMR: 0.1",171,98.99289305,811.313907,28.75469654,61.66575296,45.84664791,18.81994144,114.606181,315.7614933,4.320105706
"BMR = 10%: Added, BMR: 0.1",172,142.0479337,689.2597812,36.51167034,26.71921491,41.77941248,80.16101062,74.93083476,43.39250928,5.033886395
"BMR = 10%: Added, BMR: 0.1",173,59.96460518,974.1276411,28.94242006,30.4132377,35.14436121,53.13980471,22.11440275,57.97908998,3.436204363
"BMR = 10%: Added, BMR: 0.1",174,62.3184026,1041.980571,37.31409955,30.4132377,26.46369919,80.67912851,30.45133886,34.76541379,5.117456327
"BMR = 10%: Added, BMR: 0.1",175,26.55635887,1359.700634,23.06773078,42.18539169,31.909125,77.8873268,15.51354044,25.06166155,0.528494929
"BMR = 10%: Added, BMR: 0.1",176,34.08764719,28.66481338,16.22742135,28.18547841,41.38578907,59.96209119,22.25150833,137.1472062,1.345472609
"BMR = 10%: Added, BMR: 0.1",177,26.93553252,43.90797338,42.71714403,60.50628414,41.79658706,33.98793864,22.25150833,62.32039119,49.17951281
"BMR = 10%: Added, BMR: 0.1",178,46.4692269,32.73941927,25.75748012,29.73978567,38.56396771,64.42254925,24.26309949,59.81321399,0.637667366
