bmr,index,model_average,Logistic,LogLogistic,Probit,LogProbit,QuantalLinear,Multistage2,Weibull,DichotomousHill
"BMR = 10%: Added, BMR: 0.1",129,69.96596389,87.65942681,56.00933738,90.72990999,70.98047871,46.35164518,38.84969831,38.6331852,3.702158106
"BMR = 10%: Added, BMR: 0.1",130,88.44555613,105.5003432,56.79903813,41.46185965,64.64617172,33.56360494,45.29130405,43.21149316,2.941487697
"BMR = 10%: Added, BMR: 0.1",131,285.2721823,47.11597894,55.77634134,38.97746801,116.7936514,124.3268753,35.48616487,42.90384276,0.694889001
"BMR = 10%: Added, BMR: 0.1",132,109.5830327,60.00082104,53.74447364,38.97746801,68.63116858,93.17905373,31.83245433,46.28474535,5.994290464
"BMR = 10%: Added, BMR: 0.1",133,47.13003832,80.28673214,52.36767036,193.8499668,94.80773485,59.2054547,37.27374708,38.21029573,0.543622125
"BMR = 10%: Added, BMR: 0.1",134,57.44534664,88.26547656,52.1526696,233.4638468,92.09075235,62.9254473,72.37392485,40.64759917,0.00689436
"BMR = 10%: Added, BMR: 0.1",135,47.29098685,189.3810009,51.7907195,61.15190206,81.30949821,48.11217865,63.76377503,36.82792215,0.222038324
"BMR = 10%: Added, BMR: 0.1",136,50.31347001,33.38569557,51.84483311,235.632427,69.58980063,788.1608488,98.00895128,62.17306411,0.362322207
"BMR = 10%: Added, BMR: 0.1",137,205.7748214,41.18640279,54.20738115,152.7644189,55.85648137,224.8114224,66.83011727,114.4736107,4.215301664
"BMR = 10%: Added, BMR: 0.1",138,112.0066691,430.2839445,55.55280478,95.26820541,83.30392177,115.0419857,133.338025,127.3426878,9.182264778
"BMR = 10%: Added, BMR: 0.1",139,39.48528042,586.6112996,55.55280478,70.28085661,73.51830535,471.6735167,30.23344436,134.916924,9.182264778
"BMR = 10%: Added, BMR: 0.1",140,35.41061043,71.24642597,55.55280478,127.1570457,78.41774232,1010.761347,88.18784428,39.92383009,0.06306998
