bmr,index,model_average,Logistic,LogLogistic,Probit,LogProbit,QuantalLinear,Multistage2,Weibull,DichotomousHill
"BMR = 10%: Added, BMR: 0.1",97,3.617080745,1.421158033,2.47010461,1.344592173,2.292283552,9.711965101,1.226552846,1.396706144,0.138875265
"BMR = 10%: Added, BMR: 0.1",98,1.317820589,2.058583221,2.598772542,1.352542411,3.174309587,1.86124995,1.226552846,2.539965579,1.493445999
"BMR = 10%: Added, BMR: 0.1",99,2.041184083,1.258257849,1.770853267,1.438491964,2.696207895,1.539729565,1.226552846,1.514672345,0.428957542
"BMR = 10%: Added, BMR: 0.1",100,1.638263586,1.534891826,1.527950637,2.128324426,1.303707312,1.25549626,2.031880308,1.317700219,1.076509384
"BMR = 10%: Added, BMR: 0.1",101,0.923838486,1.633737066,1.966499394,2.643588832,1.655664515,1.720128586,1.929929765,3.605465031,0.908165887
"BMR = 10%: Added, BMR: 0.1",102,2.426033751,1.78455511,1.612236981,2.826272878,1.569901584,1.797506711,2.302677114,2.420208366,0.221209174
"BMR = 10%: Added, BMR: 0.1",103,1.282178408,1.272972445,1.395075099,2.348090965,2.691952366,0.990064943,1.726050997,2.828863642,1.172230462
"BMR = 10%: Added, BMR: 0.1",104,1.42895201,1.272972445,1.575231403,2.212857676,2.307327183,2.631231747,2.188545381,1.961508243,0.379421143
"BMR = 10%: Added, BMR: 0.1",105,1.461316265,1.920558874,1.691855083,1.568768091,2.185125459,2.396876327,1.630306703,2.454888235,1.521380026
"BMR = 10%: Added, BMR: 0.1",106,1.272726362,1.317762138,1.428059196,2.204581845,2.534180259,1.404386748,2.343788722,1.79377611,1.264492756
"BMR = 10%: Added, BMR: 0.1",107,2.298185433,1.886022677,1.343265518,1.332034104,2.534180259,1.838053845,4.020284534,1.706392469,0.737844963
"BMR = 10%: Added, BMR: 0.1",108,3.0385415,1.452909078,1.804540455,1.733394372,1.782823517,0.852030391,1.958667553,2.265125723,1.11063651
"BMR = 10%: Added, BMR: 0.1",109,1.604912634,3.300567265,1.050530013,1.630933657,2.616535809,0.975485618,2.558608439,6.11906984,0.447898363
"BMR = 10%: Added, BMR: 0.1",110,1.537857581,1.515217071,2.510086406,2.628363682,1.76943752,2.664654024,1.356509736,4.301257609,0.159637157
"BMR = 10%: Added, BMR: 0.1",111,1.93334952,1.705090383,2.510522932,3.125322485,2.027106963,1.948105047,1.170909305,4.105046806,0.964020161
"BMR = 10%: Added, BMR: 0.1",112,2.181969276,2.36707885,1.654943398,2.265075061,2.157059464,3.858577677,1.345149991,2.483052116,6.142233608
"BMR = 10%: Added, BMR: 0.1",113,2.021461338,8.372170408,2.77761057,1.435035576,2.295103901,3.859781002,0.986737531,2.206080637,0.074973907
"BMR = 10%: Added, BMR: 0.1",114,2.022055941,8.777845356,1.806546691,1.571111687,2.000384955,6.473222882,2.021096868,2.122020423,6.598855445
"BMR = 10%: Added, BMR: 0.1",115,2.32879714,8.110130737,1.654367004,1.60623586,1.950719479,3.857201393,1.376782166,1.850756783,1.002487033
"BMR = 10%: Added, BMR: 0.1",116,1.325875328,3.090315114,1.00556129,1.844710107,2.342492229,1.707765951,1.338949386,1.698512248,0.463329435
"BMR = 10%: Added, BMR: 0.1",117,2.032918182,2.81997014,1.674448704,1.52355738,1.771927547,1.707765951,1.827416677,2.311551918,0.164640852
