bmr,index,model_average,Logistic,LogLogistic,Probit,LogProbit,QuantalLinear,Multistage2,Weibull,DichotomousHill
"BMR = 10%: Added, BMR: 0.1",163,4.702122959,1.106087931,15.25911588,0.85113395,1.133499967,0.921828406,3.218575693,2.937622282,0.529124293
"BMR = 10%: Added, BMR: 0.1",164,4.648092404,8.547291744,10.08892121,0.657911502,0.766837406,1.70298489,5.069205333,5.856632503,2.110573728
"BMR = 10%: Added, BMR: 0.1",165,4.581908048,8.074530209,4.915703669,0.969150397,25.05759787,0.361679838,3.043629069,2.813661514,0.420780229
"BMR = 10%: Added, BMR: 0.1",166,2.079808869,14.02419385,2.405337816,1.138446139,0.912000621,1.243226967,2.763138435,1.011768097,1.949022605
"BMR = 10%: Added, BMR: 0.1",167,1.846183844,13.17221364,0.334242635,4.227252984,3.009826192,3.247035931,2.379245087,5.773750791,0.155480605
"BMR = 10%: Added, BMR: 0.1",168,2.328571835,11.64037167,4.57830173,3.610915078,9.60055636,13.88011601,4.952254306,16.12568364,1.115294797
"BMR = 10%: Added, BMR: 0.1",169,0.729680069,1.81895319,5.278916629,3.19795146,5.174530951,1.845451407,1.379945764,17.14129058,0.83771458
"BMR = 10%: Added, BMR: 0.1",170,2.021567413,4.666585223,4.798966969,2.735508261,8.811242918,1.94520487,1.942258008,8.426479449,1.161574146
"BMR = 10%: Added, BMR: 0.1",171,23.43961351,1.816081255,8.600724345,3.704885127,1.083072681,2.425832452,1.766392144,7.044595197,0.019341648
"BMR = 10%: Added, BMR: 0.1",172,11.55943363,3.024885267,6.863631845,1.24799823,0.608958158,2.502588278,2.141504391,20.25999629,0.193892599
"BMR = 10%: Added, BMR: 0.1",173,5.344792266,3.199576333,2.066805325,1.360501526,0.480530602,2.276801263,4.569116252,7.39333466,0.236261282
"BMR = 10%: Added, BMR: 0.1",174,4.530952086,2.290160415,9.784619577,0.85219113,0.312740587,6.657517904,2.895618011,51.8866836,1.727151314
"BMR = 10%: Added, BMR: 0.1",175,1.70791609,2.234517007,1.02631854,3.194639667,0.439269481,7.523178528,0.741095161,3.509245844,0.022122469
"BMR = 10%: Added, BMR: 0.1",176,3.058257432,1.37632234,24.76894406,1.358425101,0.881658566,1.918023522,5.251600305,6.586622249,0.224287077
"BMR = 10%: Added, BMR: 0.1",177,0.504124039,1.280098278,2.329770087,1.345226745,2.951576844,0.983364244,47.6983663,29.36057703,1.6138365
"BMR = 10%: Added, BMR: 0.1",178,9.054339867,3.10107434,1.113280195,1.906730158,5.227225735,1.571493613,21.51354654,1.062589742,0.058491177
