bmr,index,model_average,Logistic,LogLogistic,Probit,LogProbit,QuantalLinear,Multistage2,DichotomousHill
"BMR = 10%: Added, BMR: 0.1",11360,260.1975352,185.456465,214.9118402,102.6191647,270.5457686,25.47606618,75.51698705,248.5243221
"BMR = 10%: Added, BMR: 0.1",11361,254.1993886,133.5760444,245.4325161,122.2123093,275.2285165,26.24470574,105.0413505,182.1539044
"BMR = 10%: Added, BMR: 0.1",11362,265.8506241,83.96203124,253.3943659,113.9322844,265.7616473,30.01512314,57.90962985,165.5584564
"BMR = 10%: Added, BMR: 0.1",11363,293.6911774,144.6708786,265.3003184,105.3824431,255.9476046,23.37697622,77.50299621,234.5630921
"BMR = 10%: Added, BMR: 0.1",11364,226.8713842,143.7466106,265.2277901,99.16529645,247.3087115,36.54018794,79.60495495,232.9449345
"BMR = 10%: Added, BMR: 0.1",11365,273.1547147,154.617263,271.9135716,104.5988626,255.0144992,38.04641323,88.07955819,246.0648276
"BMR = 10%: Added, BMR: 0.1",11366,212.75948,152.4558433,238.8769345,102.2082699,283.5441386,25.58757054,92.91564951,222.9246679
"BMR = 10%: Added, BMR: 0.1",11367,243.6957651,178.4484819,232.9088227,102.2082699,250.2415619,32.89660337,94.57099596,197.7306988
"BMR = 10%: Added, BMR: 0.1",11368,186.9249903,150.8889747,245.8189428,96.30871751,242.6861432,33.01677755,70.75541978,202.1442971
"BMR = 10%: Added, BMR: 0.1",11369,304.7555372,161.0562125,273.8659118,114.3873202,286.1386256,40.22000768,90.38127781,191.0187058
"BMR = 10%: Added, BMR: 0.1",11370,206.8663955,153.1576008,240.7754964,96.5965188,278.0612542,25.59876455,91.61080075,205.0116033
"BMR = 10%: Added, BMR: 0.1",11371,226.7423323,145.3460984,170.2014126,98.25316938,278.0612542,26.45245289,102.7826551,237.086571
"BMR = 10%: Added, BMR: 0.1",11372,207.7184104,150.627419,160.9695145,100.8872585,264.9130322,39.5908768,85.04785931,229.9179067
"BMR = 10%: Added, BMR: 0.1",11373,247.3265396,141.0176198,166.3788287,84.36768819,268.8736196,37.72337802,92.83318265,199.6136642
"BMR = 10%: Added, BMR: 0.1",11374,222.5308157,119.862433,212.3668445,95.74078578,293.5469137,32.62736131,71.62339451,202.0166554
"BMR = 10%: Added, BMR: 0.1",11375,248.9934325,140.8472199,209.554224,85.71087098,273.3956649,40.17725938,79.79434371,222.9363441
"BMR = 10%: Added, BMR: 0.1",11376,266.5162429,120.6264405,272.9751709,84.82282607,272.5704318,21.5425068,71.35326478,214.7215141
"BMR = 10%: Added, BMR: 0.1",11377,247.4899714,138.6428689,279.4716764,126.3649781,272.5704318,19.36732597,72.50386942,237.8757879
"BMR = 10%: Added, BMR: 0.1",11378,201.1128332,127.429611,222.2854637,119.039885,304.1508623,40.47811546,65.3760422,193.3705569
"BMR = 10%: Added, BMR: 0.1",11379,211.4685338,131.5696931,213.4878726,87.27437527,287.0726316,33.54096229,67.0138905,261.6718553
"BMR = 10%: Added, BMR: 0.1",11380,230.297282,139.813089,222.8568616,137.1591704,265.9983998,25.85738606,66.98662979,176.9561265
"BMR = 10%: Added, BMR: 0.1",11381,212.0121999,133.0946716,241.9232463,75.51169291,271.3258753,38.20288649,73.16444493,198.1204268
"BMR = 10%: Added, BMR: 0.1",11382,253.5195986,168.4453593,227.9214305,94.6148067,256.3406718,33.99999885,66.86053786,179.8035092
"BMR = 10%: Added, BMR: 0.1",11383,203.2941292,168.4453593,259.7064088,88.29742608,259.5562469,31.07176724,66.86053786,227.0257163
"BMR = 10%: Added, BMR: 0.1",11384,250.9135653,158.8108912,234.270687,105.7552169,257.6237848,30.35001581,76.9131811,203.8802945
"BMR = 10%: Added, BMR: 0.1",11385,160.2288999,147.5429342,208.3286148,71.14554775,275.2861341,19.94314548,52.38652488,184.2177343
"BMR = 10%: Added, BMR: 0.1",11386,244.1398409,129.0334952,202.2764599,132.6816175,256.6813104,25.5645878,52.38652488,237.91357
"BMR = 10%: Added, BMR: 0.1",11387,262.2928597,75.1271298,203.2386831,102.855013,260.7773901,35.70181598,85.19325454,217.5289194
"BMR = 10%: Added, BMR: 0.1",11388,232.5327949,87.43391076,287.1351088,102.855013,239.3235094,24.70870697,53.99155218,225.2179699
"BMR = 10%: Added, BMR: 0.1",11389,241.1518189,96.84680177,280.5275746,117.643397,268.9170124,26.52750672,70.83017743,172.0901116
"BMR = 10%: Added, BMR: 0.1",11390,217.0841493,98.93735993,234.2989318,103.7405817,264.4926071,25.09155933,63.21788279,253.2962154
"BMR = 10%: Added, BMR: 0.1",11391,234.3391456,111.9059741,253.5503426,97.65527039,284.2572507,19.42358401,70.60149796,219.6928698
"BMR = 10%: Added, BMR: 0.1",11392,175.0426171,87.72168826,203.9207876,105.6523896,243.3704318,32.04428566,74.92062663,179.8011576
"BMR = 10%: Added, BMR: 0.1",11393,225.956169,91.80986801,219.7757819,98.32686661,229.894023,33.64729497,61.93849544,234.8669635
"BMR = 10%: Added, BMR: 0.1",11394,244.9374896,125.4528966,214.9507311,90.2380753,251.4765165,33.64729497,61.93849544,270.3888788
"BMR = 10%: Added, BMR: 0.1",11395,224.1210365,105.5367603,226.3644663,83.06586505,225.3702209,31.43177406,95.15206334,215.7887469
"BMR = 10%: Added, BMR: 0.1",11396,207.9280514,79.51886486,216.4601297,92.99031438,184.394485,51.15329577,74.83832129,206.1573462
"BMR = 10%: Added, BMR: 0.1",11397,172.8323902,112.4354636,277.1655924,116.8422195,257.0574449,58.91340377,98.3923399,195.7664987
"BMR = 10%: Added, BMR: 0.1",11398,236.0179575,112.4354636,167.4774343,97.04326868,238.9873614,36.53361845,69.97177566,216.8345417
"BMR = 10%: Added, BMR: 0.1",11399,281.6760261,98.35642518,151.7277145,132.5670693,252.1648762,33.11497979,45.93273724,138.950285
"BMR = 10%: Added, BMR: 0.1",11400,269.5392702,128.5708472,190.7094593,85.44277585,255.3970892,32.03091144,93.9566199,174.7440418
"BMR = 10%: Added, BMR: 0.1",11401,242.1195051,108.0780734,186.7085112,121.7626878,268.3220921,28.29139507,98.12447928,175.6042599
"BMR = 10%: Added, BMR: 0.1",11402,269.572321,95.49788723,188.9813508,121.7626878,268.3220921,31.24839001,94.97485816,282.7715307
"BMR = 10%: Added, BMR: 0.1",11403,246.3897608,95.49788723,161.7680103,135.246393,268.8888023,21.49742297,70.12892421,247.9913922
"BMR = 10%: Added, BMR: 0.1",11404,181.0438234,84.17524673,161.8644321,87.80952336,276.8348025,30.5683631,70.72180138,214.6973502
"BMR = 10%: Added, BMR: 0.1",11405,243.2323003,133.2888425,177.2517231,123.3315649,269.7224118,28.67888923,111.9388795,245.795855
"BMR = 10%: Added, BMR: 0.1",11406,166.265488,123.4559976,277.6125672,130.9462786,269.7224118,43.67292561,47.50301094,185.6710161
"BMR = 10%: Added, BMR: 0.1",11407,270.6142225,133.0895375,172.0186765,123.1091215,271.7394243,34.60699039,94.96870022,255.0914202
"BMR = 10%: Added, BMR: 0.1",11408,222.1177441,118.7319501,201.6308126,130.4310359,253.4408292,39.00193849,93.79479795,205.7477673
"BMR = 10%: Added, BMR: 0.1",11409,213.7596538,147.922008,200.5363228,149.87038,249.0909868,36.66156391,87.65811884,243.6332348
"BMR = 10%: Added, BMR: 0.1",11410,280.4257467,103.5526909,216.188701,123.9492844,240.3999901,31.35505342,89.08227864,209.1784889
"BMR = 10%: Added, BMR: 0.1",11411,278.1447945,112.654332,229.1949876,130.8133979,274.0312204,25.6683271,85.83194291,248.4399348
"BMR = 10%: Added, BMR: 0.1",11412,268.6975932,129.4242746,229.003763,145.6390346,285.7206206,43.78338778,84.47489006,205.1115871
"BMR = 10%: Added, BMR: 0.1",11413,274.4495719,104.0434291,230.0508446,73.4917061,270.9041336,58.50743994,79.7035256,200.1917074
"BMR = 10%: Added, BMR: 0.1",11414,256.8796244,151.8331282,221.7216756,77.89896363,274.2504781,58.97544355,79.7035256,232.8257233
"BMR = 10%: Added, BMR: 0.1",11415,278.1415783,104.007625,212.2916038,93.09659843,241.8097449,18.49024114,46.36968454,243.1157374
"BMR = 10%: Added, BMR: 0.1",11416,234.3799037,112.4557675,205.3753697,124.7473474,249.8791219,34.03711954,58.13663417,215.7532979
"BMR = 10%: Added, BMR: 0.1",11417,253.6817388,111.5850959,173.8340402,124.5396894,242.6733359,36.10837657,94.69078393,219.2889174
"BMR = 10%: Added, BMR: 0.1",11418,203.6837937,135.0946386,221.788007,97.7303494,215.7022115,31.19676795,70.63209371,243.4735511
"BMR = 10%: Added, BMR: 0.1",11419,216.3344924,128.5255378,268.0393844,89.17884068,237.3163891,29.72394416,72.15164927,253.3405829
"BMR = 10%: Added, BMR: 0.1",11420,282.1411168,126.5234336,269.4709964,78.58252136,225.7291891,35.94600584,71.32738977,230.0724517
"BMR = 10%: Added, BMR: 0.1",11421,171.9944403,125.510149,209.611198,52.46671414,231.6360246,31.01502188,82.98026047,281.5159485
"BMR = 10%: Added, BMR: 0.1",11422,255.6755528,107.7656688,229.8649425,107.2500014,242.1436042,39.4446597,61.38731845,270.9034945
"BMR = 10%: Added, BMR: 0.1",11423,240.5553234,105.8627563,192.9650263,103.6360271,244.6912463,35.79519109,88.61060243,266.2377828
"BMR = 10%: Added, BMR: 0.1",11424,242.6861432,140.0648303,182.223804,132.5299773,264.7137613,37.7909666,61.63080772,245.4265103
"BMR = 10%: Added, BMR: 0.1",11425,240.6714152,95.13532171,223.5295292,108.617734,258.8854204,35.19226777,85.65825396,273.6055375
"BMR = 10%: Added, BMR: 0.1",11426,211.3239859,131.1628979,251.3777266,106.3856352,272.5319081,33.66275528,81.81153364,250.8406332
"BMR = 10%: Added, BMR: 0.1",11427,264.1444799,114.7584998,221.7628165,116.7664409,266.1692618,44.79898431,43.04944241,255.2928038
"BMR = 10%: Added, BMR: 0.1",11428,265.2128846,96.66285165,247.8744147,103.4812609,262.6529579,36.80122313,82.11131518,263.1006025
"BMR = 10%: Added, BMR: 0.1",11429,267.7266168,142.0622355,246.6861415,125.0950943,269.5787605,46.72437758,82.55208929,174.1706607
"BMR = 10%: Added, BMR: 0.1",11430,259.685553,142.2170324,235.4014769,92.73946139,237.0008152,46.74511312,105.9048806,175.4534928
"BMR = 10%: Added, BMR: 0.1",11431,195.4020231,146.3730999,235.1372256,101.1665817,257.469472,33.80980214,92.6789938,210.7899889
"BMR = 10%: Added, BMR: 0.1",11432,203.9690072,81.90546049,237.3307846,104.0695795,240.562873,31.93584989,110.7286239,192.2080365
"BMR = 10%: Added, BMR: 0.1",11433,225.2805676,80.65246059,220.7170177,93.28159213,247.7488003,31.49545302,61.24553792,182.9216904
"BMR = 10%: Added, BMR: 0.1",11434,258.2552821,135.1672264,232.6678723,107.1519999,274.3647754,36.83114317,76.99114049,198.6087224
"BMR = 10%: Added, BMR: 0.1",11435,238.1968229,129.2211276,245.8973413,97.64769007,259.1541565,25.78235067,80.41742536,205.1021785
"BMR = 10%: Added, BMR: 0.1",11436,290.4954645,132.8303279,227.0772877,158.2444327,277.6841928,36.78751104,63.20355096,208.1616959
"BMR = 10%: Added, BMR: 0.1",11437,235.308751,173.716081,248.1018051,114.892255,268.1878042,24.90800978,81.49119412,220.8884788
"BMR = 10%: Added, BMR: 0.1",11438,268.3893985,163.5610522,249.4083021,92.23562768,260.7094761,51.61961024,78.03569773,213.6491828
"BMR = 10%: Added, BMR: 0.1",11439,238.1038343,163.5610522,249.4083021,116.8891162,269.7274483,21.47645444,90.85080948,213.5729004
"BMR = 10%: Added, BMR: 0.1",11440,250.9458635,116.8604113,219.5132963,75.61006348,213.7038801,28.99066715,105.235345,258.5035269
"BMR = 10%: Added, BMR: 0.1",11441,254.3692576,105.6140885,174.3953974,82.34687305,190.4162866,33.09634992,48.70187387,211.1231561
"BMR = 10%: Added, BMR: 0.1",11442,189.4074826,92.73347439,195.1403529,123.0915873,245.998562,33.81601675,89.56709404,176.371323
"BMR = 10%: Added, BMR: 0.1",11443,257.3668848,99.89343007,272.3314763,73.48803216,191.6878977,27.91872213,113.7255084,198.7968604
"BMR = 10%: Added, BMR: 0.1",11444,234.2920925,125.7162852,228.7159428,117.2101274,187.9124631,31.60485621,69.35223198,183.0832348
"BMR = 10%: Added, BMR: 0.1",11445,266.1782719,101.2668765,222.236809,70.47997282,253.8151785,32.21865897,101.6512661,183.0832348
"BMR = 10%: Added, BMR: 0.1",11446,272.3808535,159.31422,219.1138669,106.6484757,231.4268784,26.25242689,67.32476309,196.6305654
"BMR = 10%: Added, BMR: 0.1",11447,175.8630563,147.9601169,251.1897824,102.5186845,231.1735181,27.34336785,53.85498308,199.993698
"BMR = 10%: Added, BMR: 0.1",11448,258.1768712,132.8884623,258.5622643,102.6833328,175.9689537,29.69576028,88.29998735,209.2472253
"BMR = 10%: Added, BMR: 0.1",11449,283.091716,102.3336589,245.6989206,113.749635,184.8916114,32.18172957,40.50012178,199.7208206
"BMR = 10%: Added, BMR: 0.1",11450,258.2058028,103.6206651,250.1939244,86.61737728,241.5094646,22.18609704,137.143379,197.5329083
"BMR = 10%: Added, BMR: 0.1",11451,249.9272046,105.1645178,249.2119379,105.9805649,201.593657,36.66681416,84.69964341,164.2618034
"BMR = 10%: Added, BMR: 0.1",11452,223.4634139,104.9427758,257.957622,108.3591039,214.0774229,37.29678348,78.08564247,186.1738259
"BMR = 10%: Added, BMR: 0.1",11453,246.6075576,97.93172851,242.5740832,140.5820885,200.9982835,30.52863007,73.32914126,268.6354013
"BMR = 10%: Added, BMR: 0.1",11454,252.8979536,96.92132158,257.6098379,91.97961603,211.2945611,31.14786222,87.30220077,179.6790757
"BMR = 10%: Added, BMR: 0.1",11455,278.2145616,134.5755357,260.2017254,91.97961603,218.3312694,28.74323777,96.3631533,219.8087626
"BMR = 10%: Added, BMR: 0.1",11456,199.3829442,107.5607179,271.919671,118.2483146,235.1493672,31.429249,60.68785251,217.5446534
"BMR = 10%: Added, BMR: 0.1",11457,261.4950628,139.7027829,262.664763,105.3806443,204.9371837,23.56738452,53.86458483,155.5599098
"BMR = 10%: Added, BMR: 0.1",11458,250.0411832,95.38450339,247.3991554,116.5509486,234.0810815,49.41558105,55.53132581,210.6029327
"BMR = 10%: Added, BMR: 0.1",11459,214.8222387,124.8292875,227.4747914,116.6951975,183.4297628,45.09061439,95.95600491,239.1303891
"BMR = 10%: Added, BMR: 0.1",11460,197.4413109,121.3658395,245.047542,122.287859,199.7522154,26.14141242,105.0809012,224.1545202
"BMR = 10%: Added, BMR: 0.1",11461,212.4589023,109.9730113,245.8672614,105.7147726,149.370864,30.02105697,92.53997987,232.2516958
"BMR = 10%: Added, BMR: 0.1",11462,218.9115129,105.3377632,226.8478811,99.64775897,189.5223741,32.31828676,81.24513784,256.5408327
"BMR = 10%: Added, BMR: 0.1",11463,278.004521,138.703862,198.1541933,115.3452494,178.0106742,23.21823022,90.98150814,256.5408327
"BMR = 10%: Added, BMR: 0.1",11464,211.2697829,138.703862,239.466499,99.15616243,213.2680036,24.33017097,93.14161707,237.8141514
"BMR = 10%: Added, BMR: 0.1",11465,248.7733291,96.24833682,236.766898,116.774991,204.8265484,45.82117885,74.89990994,237.8141514
"BMR = 10%: Added, BMR: 0.1",11466,236.8736794,136.8792728,188.4252248,109.6889196,251.8344197,48.15453812,84.31083852,236.6402834
"BMR = 10%: Added, BMR: 0.1",11467,241.32513,133.8951396,165.9059563,100.5779202,252.0264333,44.90299869,97.69698384,236.6402834
"BMR = 10%: Added, BMR: 0.1",11468,272.6957326,101.7664455,184.5252495,78.58077582,262.9439367,32.1846849,89.35133911,221.8045767
"BMR = 10%: Added, BMR: 0.1",11469,264.1968761,91.34655422,196.0648211,140.7356074,204.4425116,26.83525809,78.95581817,221.8045767
"BMR = 10%: Added, BMR: 0.1",11470,256.822371,129.5748855,214.9321516,113.8635942,189.3837512,32.46801367,80.76328779,241.157564
"BMR = 10%: Added, BMR: 0.1",11471,248.0983866,129.5748855,266.9112628,101.6158522,198.7981266,36.67415676,81.73578212,236.6268315
"BMR = 10%: Added, BMR: 0.1",11472,273.8084364,90.80038456,266.9112628,122.0495473,179.7068143,27.16523115,79.73198878,236.6268315
"BMR = 10%: Added, BMR: 0.1",11473,151.659956,109.872739,253.3942996,73.84794241,212.3957053,33.984871,51.07254453,267.2451694
"BMR = 10%: Added, BMR: 0.1",11474,149.6987344,81.90181559,260.8727551,108.3064615,205.2655966,32.49807828,31.24288741,231.6304019
"BMR = 10%: Added, BMR: 0.1",11475,274.967064,135.3496827,238.6662818,89.7380441,291.8778347,36.44589431,88.64819005,166.3728738
"BMR = 10%: Added, BMR: 0.1",11476,250.8408714,116.8358646,251.5094901,91.63344398,212.75948,27.85398103,94.66658168,219.0229043
"BMR = 10%: Added, BMR: 0.1",11477,245.4726702,103.464847,235.9958278,95.97690849,243.3926716,27.67244187,75.08933783,236.7376853
"BMR = 10%: Added, BMR: 0.1",11478,176.359538,119.0079465,241.0676228,92.82622764,234.9306487,28.37136756,60.81063754,222.3633295
"BMR = 10%: Added, BMR: 0.1",11479,237.2771887,129.0713123,244.2362352,136.4454275,199.8792735,27.3780225,102.9987508,214.2499299
"BMR = 10%: Added, BMR: 0.1",11480,273.3956649,133.0013493,262.8611035,164.5868068,245.2951237,32.64959246,90.7175007,236.1573885
"BMR = 10%: Added, BMR: 0.1",11481,283.0624524,108.7428787,243.8231467,111.0071924,219.6426568,29.18848091,89.62966161,196.8400625
"BMR = 10%: Added, BMR: 0.1",11482,218.1759265,90.67865957,263.3449998,97.80456007,205.8517187,35.45146148,81.9580682,232.0134674
"BMR = 10%: Added, BMR: 0.1",11483,163.4320614,96.58560236,223.5419735,101.9320427,189.4475446,36.24163835,102.9431669,227.1552694
"BMR = 10%: Added, BMR: 0.1",11484,238.55948,80.65253647,226.1638079,80.26918194,191.9922075,36.22686103,112.5371648,268.3648193
"BMR = 10%: Added, BMR: 0.1",11485,187.9616541,87.14325404,264.6091096,103.436299,225.3789712,38.86566439,93.80643824,229.8199346
"BMR = 10%: Added, BMR: 0.1",11486,297.2044848,123.7390989,208.3983677,100.6128447,201.6355047,42.48143621,86.77862917,248.2294026
"BMR = 10%: Added, BMR: 0.1",11487,227.5415033,155.5392452,212.3015249,107.7403151,253.6524709,42.14891796,90.35268941,244.5642369
"BMR = 10%: Added, BMR: 0.1",11488,232.7490364,134.0459876,205.567759,92.58828759,256.6458944,44.2606242,109.5672624,211.3379421
"BMR = 10%: Added, BMR: 0.1",11489,267.3333816,121.2341853,234.1428832,77.71346384,266.9854199,47.35783358,114.0003334,228.2690359
"BMR = 10%: Added, BMR: 0.1",11490,233.2299541,103.7092303,191.6834755,113.8347095,227.8428376,23.09750906,98.30534021,206.611366
"BMR = 10%: Added, BMR: 0.1",11491,237.9750335,103.7092303,242.9683646,106.0800166,240.6229947,29.07792565,101.6757864,234.4505528
"BMR = 10%: Added, BMR: 0.1",11492,208.8957672,115.3016352,237.9789584,101.7799446,208.4851951,39.90482551,101.6866995,243.3589248
"BMR = 10%: Added, BMR: 0.1",11493,212.1361778,137.6166065,263.2626507,75.07629795,190.4845715,23.27268438,64.63993231,199.0339038
"BMR = 10%: Added, BMR: 0.1",11494,197.7156034,197.4245951,240.8387933,83.76976727,172.8364441,39.23244324,100.9294203,233.5020428
"BMR = 10%: Added, BMR: 0.1",11495,261.2779466,115.8022757,275.424036,100.6187914,239.6893834,20.20530159,94.81613851,234.847338
"BMR = 10%: Added, BMR: 0.1",11496,250.5532145,127.7162267,180.8871511,90.28773737,236.5526611,48.48286002,62.79206225,194.3290973
"BMR = 10%: Added, BMR: 0.1",11497,205.1696443,137.4173307,171.0440641,89.81030184,196.4795018,44.96275103,92.15954154,199.3956667
"BMR = 10%: Added, BMR: 0.1",11498,257.2617484,129.0919505,192.2233866,107.6635866,223.7398735,27.15711322,62.49868799,223.8968215
"BMR = 10%: Added, BMR: 0.1",11499,242.2446295,131.4521437,203.4227813,131.0440866,195.9552198,31.27591286,82.6452873,238.4448706
"BMR = 10%: Added, BMR: 0.1",11500,205.57933,141.9849365,215.8606002,102.1965595,255.2790288,27.57025395,92.92063975,231.1441736
"BMR = 10%: Added, BMR: 0.1",11501,222.0791972,141.9849365,231.6721923,109.5712539,203.6493707,40.7715639,93.50914072,188.9035744
"BMR = 10%: Added, BMR: 0.1",11502,244.8763518,136.5317491,211.9463991,74.63038574,254.739238,50.19213657,62.1567014,191.0033862
"BMR = 10%: Added, BMR: 0.1",11503,258.2607573,101.4050406,236.5385261,95.79093721,179.9217272,47.39424177,62.1567014,226.1521015
"BMR = 10%: Added, BMR: 0.1",11504,215.4179282,136.4274621,211.2797031,80.3708957,169.5588254,24.36679746,83.34729616,213.6608438
"BMR = 10%: Added, BMR: 0.1",11505,247.0275728,132.9500517,250.275473,137.6497074,219.9793709,41.76434693,77.3559989,171.2263594
"BMR = 10%: Added, BMR: 0.1",11506,238.1048185,123.5298143,280.4240198,135.1049998,250.5584708,35.47007623,93.01629604,223.748406
"BMR = 10%: Added, BMR: 0.1",11507,245.0866383,90.09585801,214.1972881,105.1995116,263.8430621,24.77153358,80.33885906,221.5060406
"BMR = 10%: Added, BMR: 0.1",11508,240.4473179,151.6539838,244.0867088,94.87800313,243.2905125,27.51498421,79.13397497,206.335271
"BMR = 10%: Added, BMR: 0.1",11509,233.0552976,107.0029649,189.797516,95.56069773,230.9884252,27.02011399,66.71900329,230.7990068
"BMR = 10%: Added, BMR: 0.1",11510,250.9862857,111.5378617,274.9809103,74.67191034,249.9207467,29.07047657,74.18815454,231.8238646
