bmr,index,model_average,Logistic,LogLogistic,Probit,LogProbit,QuantalLinear,Multistage2,Weibull,DichotomousHill
"BMR = 10%: Added, BMR: 0.1",85,102.9487887,183.2316206,42.30201141,48.70475385,96.87822096,68.42236395,33.5418127,93.01263753,43.2586345
"BMR = 10%: Added, BMR: 0.1",86,88.31917557,172.1288162,111.7988942,78.76203523,118.781838,22.44747885,122.5399893,114.8984113,114.7234947
"BMR = 10%: Added, BMR: 0.1",87,75.51815956,74.22457052,108.3506372,89.33059741,99.57190111,38.71164848,49.89929637,102.0923405,23.08898728
"BMR = 10%: Added, BMR: 0.1",88,84.50154086,88.73487816,106.7540609,84.16123975,91.20839357,51.95788079,69.22323794,94.29128182,47.08306704
"BMR = 10%: Added, BMR: 0.1",89,93.97020495,42.11238428,103.8460372,101.3763428,134.2581878,78.13819149,52.76107166,105.0225557,93.02737187
"BMR = 10%: Added, BMR: 0.1",90,66.56010236,53.18645852,99.67356456,109.5233497,91.79720946,46.98644935,39.94248769,94.78786285,109.1321764
"BMR = 10%: Added, BMR: 0.1",91,80.34299768,90.87215138,100.3322323,90.18075099,98.110615,41.2417559,48.57373285,103.4212854,90.88422582
"BMR = 10%: Added, BMR: 0.1",92,91.48609543,74.42466058,95.6667028,91.35238733,579.5939439,46.54077906,42.45706776,94.81800322,99.86218944
"BMR = 10%: Added, BMR: 0.1",93,67.54111751,110.2956879,103.8831022,65.96565222,125.1787273,62.22011274,72.76649186,90.39708117,89.56959677
"BMR = 10%: Added, BMR: 0.1",94,69.8336101,83.75436885,215.3428699,125.0165143,95.78055343,59.30396161,55.3641806,54.90509976,106.0860004
"BMR = 10%: Added, BMR: 0.1",95,76.75535708,89.9600524,93.50422848,139.8935552,111.6283445,25.16109166,83.69451002,90.76283106,65.95396655
"BMR = 10%: Added, BMR: 0.1",96,84.95964005,74.69719245,98.75682501,86.29119793,109.7649675,114.7995838,60.69191866,90.52071592,74.27651009
"BMR = 10%: Added, BMR: 0.1",97,76.18334695,69.93637803,129.771514,107.6454322,141.9058022,18.57970156,85.79320696,66.91188847,12.2062129
"BMR = 10%: Added, BMR: 0.1",98,90.1283336,58.36732166,91.13801006,72.85006586,84.98548107,81.01617188,38.3344565,93.39484158,26.3793918
"BMR = 10%: Added, BMR: 0.1",99,93.09601477,85.35264382,131.7295009,46.95666495,150.2984905,36.24930113,87.2805411,88.9407056,39.11207935
"BMR = 10%: Added, BMR: 0.1",100,69.97375866,86.01002629,94.64254725,63.68939494,151.1501362,59.91824634,59.74221479,98.37251126,46.7403728
"BMR = 10%: Added, BMR: 0.1",101,117.0722263,150.3349544,108.0299106,75.8219703,117.9994176,23.02467597,41.61808694,68.81440622,41.23773778
"BMR = 10%: Added, BMR: 0.1",102,78.75350342,99.06245545,77.9154715,102.00826,90.50146855,45.41962746,62.168464,98.15874852,49.63460019
"BMR = 10%: Added, BMR: 0.1",103,93.04611581,91.52991733,93.35493701,162.3877362,153.8895358,62.98683652,154.443563,108.5073809,45.69300062
"BMR = 10%: Added, BMR: 0.1",104,129.0239041,81.48101893,77.23386113,80.03420596,101.1784462,132.9771102,45.42131618,104.752174,116.4908879
"BMR = 10%: Added, BMR: 0.1",105,168.5443553,154.7092513,86.60348101,82.59898657,395.0058361,564.7731133,57.1558291,87.11547995,35.72861683
"BMR = 10%: Added, BMR: 0.1",106,137.3016919,60.19230311,101.5465402,67.02711569,170.1312204,347.0115797,74.95421587,98.9515762,14.30091662
"BMR = 10%: Added, BMR: 0.1",107,88.85863076,87.00518983,137.000162,82.29877383,100.5579478,39.84657104,52.19083543,74.03132425,36.40639773
