bmr,assumption,index,model_average,Exponential2,Exponential3,Exponential4,Exponential5,Hill,Power,Linear
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,153,0.154194826,0.38307809,0.371457055,0.006775693,0.374759217,0.120442549,0.373956209,0.195919177
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,154,0.195882472,0.236147187,0.374940372,0.005431598,0.387446022,0.120442549,0.367910231,0.234954105
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,155,0.173670996,0.26525572,0.377409971,0.007850321,0.3760248,0.120442549,0.373847425,0.223573993
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,156,0.141764674,0.123295261,0.381995635,0.004961135,0.3760248,0.120442549,0.379242244,0.203495005
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,157,0.144906545,0.15178899,0.381995635,0.045708552,0.417248716,0.134316996,0.379051401,0.199036545
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,158,0.119166871,0.144000377,0.375273888,0.149744848,0.417248716,0.166903645,0.379051401,0.24092612
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,159,0.128699773,0.281894017,0.375273888,0.114626641,0.390398139,0.114942157,0.379051401,0.259860353
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,160,0.159610706,0.154602651,0.376150569,0.10248207,0.387806445,0.169096599,0.380085611,0.403564286
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,161,0.177728364,0.17679113,0.284879259,0.189503969,0.387806445,0.127090134,0.380085611,0.413171703
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,162,0.136462795,0.159094607,0.25744706,0.166161421,0.387806445,0.21210482,0.379348498,0.2422937
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,163,0.249112968,0.117972572,0.187364702,0.227512998,0.387806445,0.296197537,0.379348498,0.23494465
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,164,0.112747383,0.183889775,0.179620919,0.256957721,0.371882418,0.292169349,0.378382314,0.274709853
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,165,0.215720395,0.162795802,0.278637585,0.13203763,0.373359949,0.257817566,0.3796941,0.217042121
