bmr,assumption,index,model_average,Exponential2,Exponential3,Exponential4,Exponential5,Hill,Power,Linear
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,133,11.71358061,14.52855636,43.66494812,0.204085656,0.921996386,281.0874888,16.90855566,12.27913721
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,134,6.783001357,12.8715961,46.17319932,0.800834686,1.375295653,307.5343524,31.07046896,9.457031136
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,135,16.72339576,11.92893975,46.37625792,0.461168714,3.563945607,136.6879606,29.47269914,7.514093352
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,136,18.92667134,11.57912428,49.62593537,0.496477336,3.174405148,148.0044443,11.05152555,19.96542103
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,137,9.849372729,11.64445131,52.93142224,1.045887132,1.607362108,204.2993451,11.26508382,7.677877203
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,138,30.02506087,9.843030818,54.08499506,1.615391159,1.862622147,211.5686356,26.47805315,10.00273521
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,139,17.82331585,7.555064047,50.06522192,1.929580716,1.920350333,203.4915357,43.11647982,13.04214949
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,140,21.350732,11.81199949,51.32670179,4.235899298,1.484899152,162.8466028,46.60531635,11.2708192
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,141,11.87106463,10.72168967,51.32670179,2.972104257,1.420050922,241.536077,58.24650359,13.84531632
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,142,10.70982566,10.08493203,45.11170791,0.422382442,1.900917543,288.4145537,58.24650359,11.02075151
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,143,27.72708825,11.60636096,45.77375117,0.26697362,1.762081447,393.7409909,57.96041365,6.382583177
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,144,11.66329931,12.95021815,54.87352867,0.213998539,1.77478486,571.7425088,57.43950829,6.669658332
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,145,13.46856811,12.59507,54.87352867,9.463901682,2.106768318,596.1603701,56.28545779,6.51485507
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,146,17.69375413,9.310437541,52.89548462,2.05661677,2.862663093,634.4621475,57.0833567,9.223647456
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,147,9.751691689,9.908350116,54.84317319,0.315995832,3.575638747,668.3429249,57.32537192,8.165069887
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,148,13.24177497,9.24110956,53.38301486,0.551740191,2.586984915,686.2341585,53.49789108,25.21901696
