model,index,a,b,c,g
Probit,8326,-1.00448,8.98195,,
Probit,8327,-0.946148,9.02801,,
Probit,8328,-0.762266,8.83964,,
Probit,8329,-0.762266,8.83964,,
Probit,8330,-0.762266,8.83964,,
Probit,8331,-0.760647,8.99812,,
Probit,8332,-0.760647,8.99812,,
Probit,8333,-0.723843,8.69775,,
Probit,8334,-0.723843,8.69775,,
Probit,8335,-0.705747,8.54241,,
Probit,8336,-0.623509,8.6644,,
Probit,8337,-0.616177,8.72632,,
Probit,8338,-0.622468,8.42075,,
Probit,8339,-0.57442,8.26286,,
Probit,8340,-0.521422,7.39963,,
Probit,8341,-0.449859,5.33329,,
Probit,8342,-0.514023,6.43867,,
Probit,8343,-0.57743,6.30649,,
Probit,8344,-0.880483,6.39922,,
Probit,8345,-0.755568,7.32693,,
Probit,8346,-0.973535,7.98795,,
Probit,8347,-0.741807,7.95029,,
Probit,8348,-0.63717,7.62519,,
Probit,8349,-0.636781,8.41716,,
Probit,8350,-0.520742,8.43159,,
Probit,8351,-0.729889,8.60963,,
Probit,8352,-0.693797,8.73485,,
Probit,8353,-0.697466,8.65363,,
Probit,8354,-0.774237,8.03719,,
Probit,8355,-0.788438,8.64726,,
Probit,8356,-0.930998,8.9829,,
Probit,8357,-0.943288,9.03668,,
Probit,8358,-0.926532,8.892,,
Probit,8359,-1.01749,8.58037,,
Probit,8360,-1.29828,8.24079,,
Probit,8361,-0.928664,7.70011,,
Probit,8362,-0.853158,7.03471,,
Probit,8363,-0.857458,6.90947,,
Probit,8364,-0.830317,7.00691,,
Probit,8365,-0.694327,8.08569,,
Probit,8366,-0.764432,8.34734,,
Probit,8367,-0.76307,8.34535,,
Probit,8368,-0.867187,8.07986,,
Probit,8369,-0.512584,7.33021,,
Probit,8370,-0.63902,7.72644,,
Probit,8371,-0.757287,7.9383,,
Probit,8372,-0.457858,7.72782,,
Probit,8373,-0.573592,7.81808,,
Probit,8374,-0.612781,7.87504,,
Probit,8375,-0.607493,7.97404,,
Probit,8376,-0.546314,7.43636,,
Probit,8377,-0.596373,7.9645,,
Probit,8378,-0.899354,8.14675,,
Probit,8379,-1.03265,8.80948,,
Probit,8380,-1.16055,8.80707,,
Probit,8381,-1.1984,8.63247,,
Probit,8382,-1.18539,8.47275,,
Probit,8383,-0.957248,8.77481,,
Probit,8384,-0.818382,8.86275,,
Probit,8385,-0.818382,8.86275,,
Probit,8386,-0.752982,8.93376,,
Probit,8387,-0.752982,8.93376,,
Probit,8388,-0.752982,8.93376,,
Probit,8389,-0.752982,8.93376,,
Probit,8390,-0.752982,8.93376,,
Probit,8391,-0.770019,8.91653,,
Probit,8392,-0.762878,8.93697,,
Probit,8393,-0.762878,8.93697,,
Probit,8394,-0.80157,8.77502,,
Probit,8395,-0.887434,8.9962,,
Probit,8396,-0.887434,8.9962,,
Probit,8397,-0.887434,8.9962,,
Probit,8398,-0.887434,8.9962,,
Probit,8399,-0.932708,9.12716,,
Probit,8400,-0.932074,8.74443,,
Probit,8401,-0.898512,9.08452,,
Probit,8402,-0.898512,9.08452,,
Probit,8403,-0.898512,9.08452,,
Probit,8404,-0.898512,9.08452,,
Probit,8405,-0.898512,9.08452,,
Probit,8406,-0.984469,9.15492,,
Probit,8407,-0.984469,9.15492,,
Probit,8408,-0.984469,9.15492,,
Probit,8409,-0.984469,9.15492,,
Probit,8410,-0.984469,9.15492,,
Probit,8411,-0.946923,8.91635,,
Probit,8412,-0.984991,8.77849,,
Probit,8413,-0.982257,7.91483,,
Probit,8414,-0.998247,7.80862,,
Probit,8415,-0.757374,8.54846,,
Probit,8416,-0.735386,8.34378,,
Probit,8417,-0.759828,8.38553,,
Probit,8418,-0.717591,8.85978,,
Probit,8419,-0.783424,8.94081,,
Probit,8420,-0.783424,8.94081,,
Probit,8421,-0.981515,8.47799,,
Probit,8422,-1.16075,8.06203,,
Probit,8423,-1.02517,7.51679,,
Probit,8424,-0.393906,7.49172,,
Probit,8425,-0.723211,7.3822,,
Probit,8426,-0.708318,7.40615,,
Probit,8427,-0.70668,7.2158,,
Probit,8428,-0.634858,5.68139,,
Probit,8429,-0.913068,6.07757,,
Probit,8430,-0.821143,6.4582,,
Probit,8431,-0.852569,6.4823,,
Probit,8432,-0.476834,7.06939,,
Probit,8433,-0.601753,7.52239,,
Probit,8434,-0.60936,7.47731,,
Probit,8435,-0.777754,7.97247,,
Probit,8436,-0.645117,8.3244,,
Probit,8437,-0.647214,8.43381,,
Probit,8438,-0.647214,8.43381,,
Probit,8439,-0.842834,8.47948,,
Probit,8440,-0.910126,8.27403,,
Probit,8441,-1.0112,8.19111,,
Probit,8442,-1.00847,9.04651,,
Probit,8443,-1.00847,9.04651,,
Probit,8444,-1.02317,8.99958,,
Probit,8445,-1.07627,9.22522,,
Probit,8446,-1.14489,8.89764,,
Probit,8447,-0.541512,7.78391,,
Probit,8448,-0.645929,8.24951,,
Probit,8449,-0.710962,8.53052,,
Probit,8450,-0.981066,8.66845,,
Probit,8451,-0.924667,8.90409,,
Probit,8452,-0.901615,9.01023,,
Probit,8453,-0.901615,9.01023,,
Probit,8454,-0.933196,8.83764,,
Probit,8455,-0.866763,8.85369,,
Probit,8456,-1.05155,8.60707,,
Probit,8457,-0.849448,8.64089,,
Probit,8458,-1.11808,8.41606,,
Probit,8459,-1.07788,8.53489,,
Probit,8460,-0.840394,8.82077,,
Probit,8461,-0.795281,8.73732,,
Probit,8462,-0.795281,8.73732,,
Probit,8463,-0.795281,8.73732,,
Probit,8464,-0.756401,8.36863,,
Probit,8465,-0.894759,8.27648,,
Probit,8466,-0.993162,8.81185,,
Probit,8467,-1.19067,8.98477,,
Probit,8468,-0.941722,8.71804,,
Probit,8469,-0.990731,8.75432,,
Probit,8470,-0.960468,8.77447,,
Probit,8471,-0.951513,8.93221,,
Probit,8472,-0.808571,8.71932,,
Probit,8473,-0.722967,8.3089,,
Probit,8474,-0.693602,8.57531,,
Probit,8475,-0.693602,8.57531,,
Probit,8476,-0.710356,8.14502,,
Probit,8477,-0.677884,8.50022,,
Probit,8478,-0.677884,8.50022,,
Probit,8479,-0.675153,8.24961,,
Probit,8480,-0.482661,8.55338,,
Probit,8481,-0.482661,8.55338,,
Probit,8482,-0.581659,8.56194,,
Probit,8483,-0.662291,8.74285,,
Probit,8484,-0.662291,8.74285,,
Probit,8485,-0.662291,8.74285,,
Probit,8486,-0.77635,8.59614,,
Probit,8487,-0.602742,8.16867,,
Probit,8488,-0.725366,8.44883,,
Probit,8489,-0.709697,8.51587,,
Probit,8490,-0.79622,8.50048,,
Probit,8491,-0.742603,8.23103,,
Probit,8492,-0.73607,7.69722,,
Probit,8493,-0.822038,7.32441,,
Probit,8494,-0.76753,7.56894,,
Probit,8495,-0.762208,6.86727,,
Probit,8496,-0.688755,6.63032,,
Probit,8497,-0.329524,7.61906,,
Probit,8498,-0.409691,8.27654,,
Probit,8499,-0.387283,8.11553,,
Probit,8500,-0.213696,7.41323,,
Probit,8501,-0.302337,7.23111,,
Probit,8502,-0.40408,7.58804,,
Probit,8503,-0.99246,8.53085,,
Probit,8504,-0.944672,8.75662,,
Probit,8505,-0.867272,8.5406,,
Probit,8506,-0.829094,8.21114,,
Probit,8507,-0.804738,8.08529,,
Probit,8508,-1.03046,8.75702,,
Probit,8509,-1.02853,8.3503,,
Probit,8510,-0.996826,8.2806,,
Probit,8511,-0.70183,8.43358,,
Probit,8512,-0.719595,7.66068,,
Probit,8513,-0.539806,5.96323,,
Probit,8514,-0.424925,6.64583,,
Probit,8515,-0.259909,6.32841,,
Probit,8516,-0.705813,7.03843,,
Probit,8517,-0.348476,7.28075,,
Probit,8518,-0.283216,7.14507,,
Probit,8519,-0.660346,5.06434,,
Probit,8520,-0.602163,5.07154,,
Probit,8521,-0.906787,5.67891,,
Probit,8522,-0.733492,5.39852,,
Probit,8523,-0.336022,5.80561,,
Probit,8524,-0.250844,5.39595,,
Probit,8525,-0.0930044,5.03207,,
Probit,8526,-0.292538,4.83529,,
Probit,8527,-0.64229,5.59077,,
Probit,8528,-0.660866,6.27757,,
Probit,8529,-0.718532,6.43451,,
Probit,8530,-0.441521,6.12658,,
Probit,8531,-0.393155,5.89342,,
Probit,8532,-0.348003,5.34869,,
Probit,8533,-0.77314,6.13742,,
Probit,8534,-0.278751,5.59305,,
Probit,8535,-0.212189,5.40699,,
Probit,8536,-0.267384,5.41266,,
Probit,8537,-0.276152,5.49634,,
Probit,8538,-0.786963,7.77976,,
Probit,8539,-0.776504,7.81103,,
Probit,8540,-0.783471,8.68512,,
Probit,8541,-0.783471,8.68512,,
Probit,8542,-0.809641,8.44563,,
Probit,8543,-0.998728,7.74868,,
Probit,8544,-0.623508,7.53018,,
Probit,8545,-0.729426,6.02741,,
Probit,8546,-0.566578,6.31081,,
Probit,8547,-0.300516,7.73711,,
Probit,8548,-0.8367,7.44661,,
Probit,8549,-0.840762,6.35834,,
Probit,8550,-0.845123,6.34584,,
Probit,8551,-0.316812,7.04021,,
Probit,8552,-0.496952,7.7955,,
Probit,8553,-0.811243,8.65055,,
Probit,8554,-0.968764,8.49873,,
Probit,8555,-0.684703,8.4767,,
Probit,8556,-0.809932,7.88751,,
Probit,8557,-0.79409,7.91808,,
Probit,8558,-0.886558,7.87437,,
Probit,8559,-0.591095,7.95086,,
Probit,8560,-0.859559,7.49887,,
Probit,8561,-0.866316,6.88235,,
Probit,8562,-0.947685,6.88062,,
Probit,8563,-1.06239,7.75346,,
Probit,8564,-0.975821,8.59032,,
Probit,8565,-0.577793,8.02637,,
Probit,8566,-0.630289,8.25421,,
Probit,8567,-0.819073,7.77314,,
Probit,8568,-0.853556,7.71115,,
Probit,8569,-0.902899,7.46442,,
Probit,8570,-0.714618,7.71184,,
Probit,8571,-0.779984,7.71057,,
Probit,8572,-0.502128,7.48351,,
Probit,8573,-0.410884,7.90842,,
Probit,8574,-1.11182,8.38257,,
Probit,8575,-1.21223,8.92354,,
Probit,8576,-1.23221,8.75647,,
Probit,8577,-1.15937,9.35992,,
Probit,8578,-1.12413,9.3592,,
Probit,8579,-1.12413,9.3592,,
Probit,8580,-1.14993,9.09607,,
Probit,8581,-1.11439,9.19903,,
Probit,8582,-1.12274,9.26547,,
Probit,8583,-1.28301,9.4587,,
Probit,8584,-1.28523,9.52158,,
Probit,8585,-1.28523,9.52158,,
Probit,8586,-1.28523,9.52158,,
Probit,8587,-1.29591,9.48155,,
Probit,8588,-1.29591,9.48155,,
Probit,8589,-1.28092,8.97587,,
Probit,8590,-1.23124,9.01512,,
Probit,8591,-1.24375,9.43013,,
Probit,8592,-1.29264,9.34614,,
Probit,8593,-1.29264,9.34614,,
Probit,8594,-1.24549,9.30144,,
Probit,8595,-1.29124,9.14337,,
Probit,8596,-0.514791,8.56606,,
Probit,8597,-0.594006,8.21028,,
Probit,8598,-0.796042,7.80773,,
Probit,8599,-0.869621,8.27597,,
Probit,8600,-0.852748,8.38613,,
Probit,8601,-0.838459,8.42327,,
Probit,8602,-0.870429,8.64322,,
Probit,8603,-0.953323,8.37065,,
Probit,8604,-1.03016,8.59466,,
Probit,8605,-1.00447,8.84726,,
Probit,8606,-0.798062,9.01703,,
Probit,8607,-0.798062,9.01703,,
Probit,8608,-0.798062,9.01703,,
Probit,8609,-0.798062,9.01703,,
Probit,8610,-0.84978,9.07431,,
Probit,8611,-0.77984,8.47503,,
Probit,8612,-0.853812,8.54946,,
Probit,8613,-0.876174,8.34585,,
Probit,8614,-0.894055,8.30212,,
Probit,8615,-1.02872,8.08475,,
Probit,8616,-1.08103,7.67044,,
Probit,8617,-1.0626,7.74682,,
Probit,8618,-0.94198,7.15811,,
Probit,8619,-0.944918,7.13429,,
Probit,8620,-0.596587,6.3192,,
Probit,8621,-0.554442,7.00717,,
Probit,8622,-0.441955,5.74356,,
Probit,8623,-0.294853,4.73866,,
Probit,8624,-0.630597,5.94408,,
Probit,8625,-0.535853,5.37334,,
Probit,8626,-0.386367,5.96602,,
Probit,8627,-0.37294,6.944,,
Probit,8628,-0.443581,7.36275,,
Probit,8629,-0.490286,7.63939,,
Probit,8630,-0.454338,8.05264,,
Probit,8631,-0.489715,7.56971,,
Probit,8632,-0.554806,8.13162,,
Probit,8633,-0.778877,7.30765,,
Probit,8634,-0.532301,7.78831,,
Probit,8635,-0.559764,7.94471,,
Probit,8636,-0.500278,8.11194,,
Probit,8637,-0.647868,8.45534,,
Probit,8638,-0.560001,8.57062,,
Probit,8639,-0.57282,8.1653,,
Probit,8640,-0.616156,8.22487,,
Probit,8641,-0.708604,8.38125,,
Probit,8642,-0.716782,8.42186,,
Probit,8643,-0.833096,7.92985,,
Probit,8644,-0.790945,7.82728,,
Probit,8645,-0.563567,7.0236,,
Probit,8646,-0.498541,7.36775,,
Probit,8647,-0.489489,7.53483,,
Probit,8648,-0.822948,8.40892,,
Probit,8649,-0.864062,8.1011,,
Probit,8650,-1.0885,7.80046,,
Probit,8651,-1.12361,7.94942,,
Probit,8652,-1.1293,7.65521,,
Probit,8653,-1.06382,7.68913,,
Probit,8654,-0.989207,8.31888,,
Probit,8655,-1.0749,8.22603,,
Probit,8656,-0.720926,8.06358,,
Probit,8657,-0.775797,8.3937,,
Probit,8658,-0.599074,7.98816,,
Probit,8659,-0.623281,7.55094,,
Probit,8660,-0.767632,7.40996,,
Probit,8661,-0.652565,7.01759,,
Probit,8662,-0.842082,6.96933,,
Probit,8663,-0.477862,8.40067,,
Probit,8664,-0.448308,7.12096,,
Probit,8665,-0.481752,7.11344,,
Probit,8666,-0.55716,7.57636,,
Probit,8667,-0.629161,7.59206,,
Probit,8668,-0.621698,7.58485,,
Probit,8669,-0.910094,7.7452,,
Probit,8670,-0.957118,7.5735,,
Probit,8671,-0.972926,7.87015,,
Probit,8672,-1.03261,8.05957,,
Probit,8673,-1.20847,8.04184,,
Probit,8674,-0.610507,8.04335,,
Probit,8675,-0.633768,8.57665,,
Probit,8676,-0.788129,8.08363,,
Probit,8677,-0.602705,7.7798,,
Probit,8678,-0.465784,8.35215,,
Probit,8679,-0.442331,8.66428,,
Probit,8680,-0.442331,8.66428,,
Probit,8681,-0.442331,8.66428,,
Probit,8682,-0.395938,8.51686,,
Probit,8683,-0.389989,8.51197,,
Probit,8684,-0.208238,8.19187,,
Probit,8685,-0.201331,8.11252,,
Probit,8686,-0.345371,6.56799,,
Probit,8687,-0.491815,6.47621,,
Probit,8688,-0.406411,6.43965,,
Probit,8689,-0.461131,6.745,,
Probit,8690,-0.913005,8.08032,,
Probit,8691,-0.825755,8.06213,,
Probit,8692,-0.768896,8.59824,,
Probit,8693,-0.607364,7.91853,,
Probit,8694,-0.375213,7.44549,,
Probit,8695,-0.865581,6.47874,,
Probit,8696,-1.11705,6.30417,,
Probit,8697,-1.10493,6.22541,,
Probit,8698,-1.11055,5.8664,,
Probit,8699,-0.318904,7.43547,,
Probit,8700,-0.924518,6.85644,,
Probit,8701,-0.599601,6.92445,,
Probit,8702,-0.588848,6.87217,,
Probit,8703,-0.622342,7.34257,,
Probit,8704,-1.13323,7.56867,,
Probit,8705,-1.13395,8.20388,,
Probit,8706,-0.480252,6.90162,,
Probit,8707,-0.409152,7.27074,,
Probit,8708,-0.33343,7.5394,,
Probit,8709,-0.478373,7.25887,,
Probit,8710,-0.482982,7.18213,,
Probit,8711,-0.216843,7.8294,,
Probit,8712,-0.297582,7.88957,,
Probit,8713,-0.290374,7.08421,,
Probit,8714,-0.519357,6.94847,,
Probit,8715,-0.632437,5.98575,,
Probit,8716,-0.632645,6.08936,,
Probit,8717,-0.362689,6.63104,,
Probit,8718,-0.491988,7.20323,,
Probit,8719,-0.743786,7.16775,,
Probit,8720,-0.644503,7.22016,,
Probit,8721,-0.64151,7.89378,,
Probit,8722,-0.720783,6.9316,,
Probit,8723,-0.647796,6.47794,,
Probit,8724,-0.636342,6.83158,,
Probit,8725,-0.523041,6.81841,,
Probit,8726,-0.375785,7.20259,,
Probit,8727,-0.867513,7.3925,,
Probit,8728,-1.15878,8.35795,,
Probit,8729,-1.20127,8.36039,,
Probit,8730,-1.09669,8.41219,,
Probit,8731,-1.17473,8.0934,,
Probit,8732,-0.456147,7.7222,,
Probit,8733,-0.509705,7.26695,,
Probit,8734,-0.600569,6.81487,,
Probit,8735,-0.397137,7.40412,,
Probit,8736,-0.418212,8.54164,,
Probit,8737,-0.652229,8.34674,,
Probit,8738,-0.743311,8.34452,,
Probit,8739,-0.636784,8.6905,,
Probit,8740,-0.608747,8.80282,,
Probit,8741,-0.660711,8.35013,,
Probit,8742,-0.775305,7.77335,,
Probit,8743,-0.974792,8.22222,,
Probit,8744,-0.835765,8.24469,,
Probit,8745,-0.805771,8.43509,,
Probit,8746,-0.545626,8.58914,,
Probit,8747,-0.587988,8.51561,,
Probit,8748,-0.722164,8.65128,,
Probit,8749,-0.70653,8.77064,,
Probit,8750,-0.750249,8.90744,,
Probit,8751,-0.642596,8.38242,,
Probit,8752,-0.643579,8.42004,,
Probit,8753,-0.594,7.89723,,
Probit,8754,-0.596632,7.50794,,
Probit,8755,-0.758342,7.45594,,
Probit,8756,-0.674478,6.87365,,
Probit,8757,-0.499187,7.19536,,
Probit,8758,-0.407741,6.74257,,
Probit,8759,-0.557315,7.08222,,
Probit,8760,-0.344879,6.8123,,
Probit,8761,-1.00227,7.72615,,
Probit,8762,0.00602176,4.96888,,
Probit,8763,0.044271,4.89827,,
Probit,8764,-0.023577,4.85396,,
Probit,8765,-0.707665,5.95483,,
Probit,8766,-0.718,5.96402,,
Probit,8767,-0.429578,5.19593,,
Probit,8768,-0.259423,6.14689,,
Probit,8769,-0.442312,6.77922,,
Probit,8770,-0.485348,6.47378,,
Probit,8771,-0.472461,7.28691,,
Probit,8772,-0.523912,6.26622,,
Probit,8773,-0.738951,6.60363,,
Probit,8774,-0.398135,7.12054,,
Probit,8775,-0.297233,6.81127,,
Probit,8776,-0.292668,6.07851,,
Probit,8777,-0.463316,6.71607,,
Probit,8778,-0.666588,6.22057,,
Probit,8779,-0.815396,6.73468,,
Probit,8780,-0.448928,5.75957,,
Probit,8781,-0.342578,7.25688,,
Probit,8782,-0.727646,7.52139,,
Probit,8783,-1.01055,7.72437,,
Probit,8784,-1.14086,7.52656,,
Probit,8785,-0.925705,7.83467,,
Probit,8786,-0.82083,7.35801,,
Probit,8787,-0.835139,7.27384,,
Probit,8788,-0.664763,7.74351,,
Probit,8789,-0.812417,8.02487,,
Probit,8790,-0.846825,7.28837,,
Probit,8791,-0.735306,7.42453,,
Probit,8792,-0.379307,7.89492,,
Probit,8793,-1.02809,7.47248,,
Probit,8794,-1.07589,6.9286,,
Probit,8795,-0.772781,7.4161,,
Probit,8796,-0.557958,7.3219,,
Probit,8797,-0.518209,6.43109,,
Probit,8798,-0.466242,6.25636,,
Probit,8799,-0.592506,6.55233,,
Probit,8800,-0.57859,6.60443,,
Probit,8801,-0.660878,7.5938,,
Probit,8802,-0.714125,8.8658,,
Probit,8803,-0.720552,8.73592,,
Probit,8804,-0.700535,8.88289,,
Probit,8805,-0.743221,8.03322,,
Probit,8806,-0.837168,9.02455,,
Probit,8807,-0.749485,8.27059,,
Probit,8808,-0.74283,7.98351,,
Probit,8809,-0.72352,8.61349,,
Probit,8810,-0.882775,8.58804,,
Probit,8811,-0.909654,8.74948,,
Probit,8812,-0.9181,8.64031,,
Probit,8813,-0.92763,8.86602,,
Probit,8814,-0.960081,8.63779,,
Probit,8815,-0.958612,8.46034,,
Probit,8816,-0.817454,7.77031,,
Probit,8817,-1.1258,7.34264,,
Probit,8818,-1.08135,7.67193,,
Probit,8819,-0.991787,7.28053,,
Probit,8820,-0.840823,7.60625,,
Probit,8821,-0.906846,7.4096,,
Probit,8822,-0.699433,8.00692,,
Probit,8823,-0.658605,8.07772,,
Probit,8824,-0.570511,8.71096,,
Probit,8825,-0.685459,8.80061,,
Probit,8826,-0.77238,8.60541,,
Probit,8827,-0.785213,8.64557,,
Probit,8828,-0.749085,8.61195,,
Probit,8829,-0.953601,8.85981,,
Probit,8830,-0.852327,8.89769,,
Probit,8831,-0.792859,8.94992,,
Probit,8832,-0.792859,8.94992,,
Probit,8833,-0.896982,9.12827,,
Probit,8834,-0.856059,8.89257,,
Probit,8835,-0.856059,8.89257,,
Probit,8836,-0.841461,8.60019,,
Probit,8837,-0.921515,8.21726,,
Probit,8838,-0.874506,8.58563,,
Probit,8839,-0.660893,8.86023,,
Probit,8840,-0.660893,8.86023,,
Probit,8841,-0.702949,8.19592,,
Probit,8842,-0.642983,8.24931,,
Probit,8843,-0.670753,8.34608,,
Probit,8844,-0.636665,8.3804,,
Probit,8845,-0.583083,7.73509,,
Probit,8846,-0.793947,6.80538,,
Probit,8847,-0.805203,7.22333,,
Probit,8848,-0.662582,7.62639,,
Probit,8849,-0.812944,8.03864,,
Probit,8850,-0.945502,7.7712,,
Probit,8851,-0.527691,7.57889,,
Probit,8852,-0.778818,8.10437,,
Probit,8853,-0.846916,8.89306,,
Probit,8854,-0.885368,8.59455,,
Probit,8855,-0.904866,8.77146,,
Probit,8856,-0.980503,8.48083,,
Probit,8857,-0.817673,8.61076,,
Probit,8858,-0.808796,8.85677,,
Probit,8859,-0.703614,8.3721,,
Probit,8860,-0.81152,8.08441,,
Probit,8861,-1.15304,8.86372,,
Probit,8862,-1.12468,9.09929,,
Probit,8863,-1.10416,8.92066,,
Probit,8864,-1.00765,8.93656,,
Probit,8865,-1.00765,8.93656,,
Probit,8866,-1.00765,8.93656,,
Probit,8867,-1.21242,9.31854,,
Probit,8868,-1.21242,9.31854,,
Probit,8869,-1.13775,8.87158,,
Probit,8870,-1.05389,8.597,,
Probit,8871,-1.00123,8.44693,,
Probit,8872,-0.998275,7.99066,,
Probit,8873,-1.01517,7.29353,,
Probit,8874,-1.06436,7.68541,,
Probit,8875,-1.30864,8.55101,,
Probit,8876,-1.31926,8.62985,,
Probit,8877,-1.45781,8.68586,,
Probit,8878,-1.01131,7.95008,,
Probit,8879,-0.89754,8.37532,,
Probit,8880,-0.900265,8.46401,,
Probit,8881,-0.853584,8.6993,,
Probit,8882,-0.823748,8.85131,,
Probit,8883,-0.927007,8.83338,,
Probit,8884,-0.881619,8.82251,,
Probit,8885,-1.00994,8.98537,,
Probit,8886,-0.971834,9.01278,,
Probit,8887,-1.0168,8.43366,,
Probit,8888,-1.09255,8.92114,,
Probit,8889,-1.03816,9.01263,,
Probit,8890,-1.00526,8.88931,,
Probit,8891,-1.02373,8.50455,,
Probit,8892,-1.00236,8.89912,,
Probit,8893,-0.981695,8.28874,,
Probit,8894,-0.844699,8.12801,,
Probit,8895,-0.955028,7.6266,,
Probit,8896,-0.491207,8.12822,,
Probit,8897,-0.501085,7.44335,,
Probit,8898,-0.775798,6.84792,,
Probit,8899,-0.968053,6.81005,,
Probit,8900,-0.56201,6.09421,,
Probit,8901,-0.485849,7.02497,,
Probit,8902,-0.539647,7.4458,,
Probit,8903,-0.542891,7.45125,,
Probit,8904,-0.556638,7.85179,,
Probit,8905,-0.699877,6.57847,,
Probit,8906,-0.663728,7.10618,,
Probit,8907,-0.509706,6.00387,,
Probit,8908,-0.498683,7.49422,,
Probit,8909,-0.726605,7.30301,,
Probit,8910,-0.516725,6.74183,,
Probit,8911,-0.216507,6.16511,,
Probit,8912,-0.210029,6.01975,,
Probit,8913,-0.200053,5.97407,,
Probit,8914,-0.531251,5.59059,,
Probit,8915,-0.422094,5.73483,,
Probit,8916,-0.554826,6.78906,,
Probit,8917,-0.912498,7.77261,,
Probit,8918,-0.911116,8.04147,,
Probit,8919,-0.851241,8.57812,,
Probit,8920,-0.868182,8.64647,,
Probit,8921,-0.602805,8.58206,,
Probit,8922,-0.654271,8.73345,,
Probit,8923,-0.720207,8.26392,,
Probit,8924,-0.758342,7.90712,,
Probit,8925,-0.73653,8.00172,,
Probit,8926,-0.851681,8.28769,,
Probit,8927,-0.70099,7.55668,,
Probit,8928,-0.547881,7.08936,,
Probit,8929,-0.657023,6.87073,,
Probit,8930,-0.682301,7.08962,,
Probit,8931,-0.730179,6.87644,,
Probit,8932,-0.280523,7.50612,,
Probit,8933,-0.324738,7.80568,,
Probit,8934,-0.570864,7.41437,,
Probit,8935,-0.574341,7.98214,,
Probit,8936,-0.532095,7.64246,,
Probit,8937,-0.499734,7.49496,,
Probit,8938,-0.499295,7.49072,,
Probit,8939,-0.429089,8.15714,,
Probit,8940,-0.462964,8.27352,,
Probit,8941,-0.527416,8.46265,,
Probit,8942,-0.488399,8.29281,,
Probit,8943,-0.445566,8.47288,,
Probit,8944,-0.484304,8.04109,,
Probit,8945,-1.15862,8.99944,,
Probit,8946,-1.18347,9.27252,,
Probit,8947,-1.18347,9.27252,,
Probit,8948,-1.18347,9.27252,,
Probit,8949,-1.18347,9.27252,,
Probit,8950,-1.21633,9.05224,,
Probit,8951,-1.26911,8.89912,,
Probit,8952,-1.25445,9.09366,,
Probit,8953,-1.17661,8.61674,,
Probit,8954,-1.12333,8.30777,,
Probit,8955,-1.10431,8.18809,,
Probit,8956,-0.82295,7.39257,,
Probit,8957,-0.998948,8.00967,,
Probit,8958,-0.929035,7.75518,,
Probit,8959,-0.34025,6.46822,,
Probit,8960,-0.430812,6.98023,,
Probit,8961,-0.561189,7.6698,,
Probit,8962,-0.750187,7.95362,,
Probit,8963,-0.702166,8.35879,,
Probit,8964,-0.693669,8.16804,,
Probit,8965,-0.671622,8.63014,,
Probit,8966,-0.419794,7.74369,,
Probit,8967,-0.587135,6.504,,
Probit,8968,-0.538263,6.36056,,
Probit,8969,-0.78883,7.32854,,
Probit,8970,-0.272862,5.29276,,
Probit,8971,-0.500693,5.46364,,
Probit,8972,-0.46794,6.53837,,
Probit,8973,-0.96676,7.71262,,
Probit,8974,-0.968726,8.20589,,
Probit,8975,-0.982177,8.59664,,
Probit,8976,-0.939314,8.72033,,
Probit,8977,-0.877274,8.99856,,
Probit,8978,-0.877274,8.99856,,
Probit,8979,-0.877274,8.99856,,
Probit,8980,-0.943825,9.11664,,
Probit,8981,-0.943825,9.11664,,
Probit,8982,-0.943825,9.11664,,
Probit,8983,-0.959845,9.01188,,
Probit,8984,-0.785614,8.26575,,
Probit,8985,-0.996695,7.95766,,
Probit,8986,-1.08984,8.20788,,
Probit,8987,-1.1021,7.91647,,
Probit,8988,-0.717152,8.16726,,
Probit,8989,-0.670954,8.0435,,
Probit,8990,-0.731089,7.5662,,
Probit,8991,-0.733323,7.59102,,
Probit,8992,-0.643589,6.79527,,
Probit,8993,-0.683922,6.5743,,
Probit,8994,-0.664813,6.33492,,
Probit,8995,-0.50216,6.30988,,
Probit,8996,-0.697812,6.68141,,
Probit,8997,-0.805352,5.92772,,
Probit,8998,-0.20765,5.96895,,
Probit,8999,-0.13993,6.15242,,
Probit,9000,-0.862015,5.97984,,
Probit,9001,-0.514134,5.62999,,
Probit,9002,-0.805233,7.79484,,
Probit,9003,-0.53711,7.81869,,
Probit,9004,-0.679399,8.08142,,
Probit,9005,-0.623949,8.54938,,
Probit,9006,-0.525376,8.68265,,
Probit,9007,-0.516044,8.71638,,
Probit,9008,-0.551756,8.47222,,
Probit,9009,-0.557105,8.56488,,
Probit,9010,-0.573393,8.30179,,
Probit,9011,-0.570133,8.62082,,
Probit,9012,-0.617873,8.31609,,
Probit,9013,-0.65592,8.52846,,
Probit,9014,-0.567857,7.17019,,
Probit,9015,-0.412969,6.22739,,
Probit,9016,-0.457653,6.60046,,
Probit,9017,-0.537935,4.03843,,
Probit,9018,-0.653819,4.40781,,
Probit,9019,-0.604127,5.62391,,
Probit,9020,-0.282146,5.75223,,
Probit,9021,-0.430744,4.21667,,
Probit,9022,-0.588844,4.18329,,
Probit,9023,-0.382193,4.21054,,
Probit,9024,-0.26397,3.5392,,
