bmr,index,model_average,Logistic,LogLogistic,Probit,QuantalLinear,DichotomousHill
"BMR = 10%: Extra, BMR: 0.1",8014,30.76305736,23.44165519,38.78528739,23.41877916,9.893115451,17.11100468
"BMR = 10%: Extra, BMR: 0.1",8015,27.64752402,23.77717949,38.8166426,25.21158119,8.116471678,10.37232733
"BMR = 10%: Extra, BMR: 0.1",8016,26.37820139,15.24522447,48.80212394,25.41431652,4.90807614,27.67590447
"BMR = 10%: Extra, BMR: 0.1",8017,13.20593634,18.94508897,63.671507,24.79764722,6.533330049,31.32218073
"BMR = 10%: Extra, BMR: 0.1",8018,18.20305,21.85590483,46.81492464,24.15389193,6.721879312,29.14183469
"BMR = 10%: Extra, BMR: 0.1",8019,27.74422511,27.255667,50.79869971,23.41511034,3.928258545,30.55187337
"BMR = 10%: Extra, BMR: 0.1",8020,17.29376051,26.65302882,18.18622457,23.45875553,3.141463133,37.78859356
"BMR = 10%: Extra, BMR: 0.1",8021,17.45642659,21.15120936,73.66502687,21.95178307,3.674864108,25.57401154
"BMR = 10%: Extra, BMR: 0.1",8022,19.86027332,23.93695276,21.88159745,21.95178307,3.363101052,38.64772884
"BMR = 10%: Extra, BMR: 0.1",8023,22.16397617,19.20035323,31.46232577,21.95178307,9.423422525,54.07975805
"BMR = 10%: Extra, BMR: 0.1",8024,18.16641167,23.41794057,21.04863385,23.00364544,6.889155519,72.46332026
"BMR = 10%: Extra, BMR: 0.1",8025,19.80496615,23.64483141,11.75418601,23.00364544,5.488451688,26.97451392
"BMR = 10%: Extra, BMR: 0.1",8026,18.24592188,19.40328872,12.29327217,22.07661044,4.639268458,46.6474219
"BMR = 10%: Extra, BMR: 0.1",8027,18.00761515,17.31317515,8.29795133,22.07661044,5.893130986,26.64820927
"BMR = 10%: Extra, BMR: 0.1",8028,18.94067363,21.96609988,41.45519006,22.07661044,4.38488966,66.42888523
"BMR = 10%: Extra, BMR: 0.1",8029,26.95857139,18.01693988,27.97046649,22.07661044,5.591031164,25.5065222
"BMR = 10%: Extra, BMR: 0.1",8030,23.45949052,16.49437707,45.83934841,25.13307509,6.017920644,32.90784917
"BMR = 10%: Extra, BMR: 0.1",8031,22.41114394,27.43673615,42.1455294,27.36589444,4.909522353,10.13011809
"BMR = 10%: Extra, BMR: 0.1",8032,24.15809959,18.41955051,28.83128833,22.28954466,6.951318137,7.801154719
"BMR = 10%: Extra, BMR: 0.1",8033,20.49791648,32.64927343,55.09030375,20.1214447,5.378078672,10.74125752
"BMR = 10%: Extra, BMR: 0.1",8034,18.42006781,20.68951456,63.38630708,19.68807262,6.503676496,18.27574351
"BMR = 10%: Extra, BMR: 0.1",8035,32.43305719,14.4078798,12.55393035,20.36296698,6.947475917,18.70231731
"BMR = 10%: Extra, BMR: 0.1",8036,19.16021856,18.55491152,11.55472853,20.27026075,5.83981209,8.339266194
"BMR = 10%: Extra, BMR: 0.1",8037,21.54569334,20.69583939,39.6841503,22.80730304,6.45289032,10.8465623
"BMR = 10%: Extra, BMR: 0.1",8038,24.89247055,20.13355132,35.69642215,17.91137858,6.501020874,41.90026331
"BMR = 10%: Extra, BMR: 0.1",8039,17.71269797,31.67129251,16.34393853,14.73391949,6.327847119,57.26098701
"BMR = 10%: Extra, BMR: 0.1",8040,21.73491092,33.78399634,37.83758315,13.92427325,6.081828037,74.00108746
"BMR = 10%: Extra, BMR: 0.1",8041,13.60741083,25.97249869,42.3510571,26.44661909,7.177060567,51.6843309
"BMR = 10%: Extra, BMR: 0.1",8042,23.2248006,19.06108775,23.24638778,25.20522595,7.941248589,18.40212524
"BMR = 10%: Extra, BMR: 0.1",8043,17.62419753,29.63029728,28.94428574,19.32198231,9.511975498,36.45250738
"BMR = 10%: Extra, BMR: 0.1",8044,16.47343527,28.95940087,46.79303448,18.73264754,6.688120259,15.20544725
"BMR = 10%: Extra, BMR: 0.1",8045,18.38586517,26.41608506,60.0495271,23.04612858,7.934951218,35.27951002
"BMR = 10%: Extra, BMR: 0.1",8046,27.8789543,21.13514468,63.71998262,21.34218905,5.240359766,25.27275632
"BMR = 10%: Extra, BMR: 0.1",8047,19.9010551,20.2847676,65.46809712,22.47276724,5.132725626,22.5085676
"BMR = 10%: Extra, BMR: 0.1",8048,17.35254173,15.69708374,65.46949581,18.73201998,6.16822359,19.96872946
"BMR = 10%: Extra, BMR: 0.1",8049,35.79632998,25.69316452,18.35414194,19.24530602,7.911084068,21.19305473
"BMR = 10%: Extra, BMR: 0.1",8050,15.43041557,32.63265911,12.80683414,18.07002911,5.769088048,37.69831251
"BMR = 10%: Extra, BMR: 0.1",8051,17.73949677,18.32468451,18.39109511,18.07002911,5.57944931,38.03778566
"BMR = 10%: Extra, BMR: 0.1",8052,17.8639136,21.11726537,42.00394661,18.07002911,7.642850507,15.89225894
"BMR = 10%: Extra, BMR: 0.1",8053,15.53534222,18.97545421,27.40746922,19.30008345,7.642850507,20.72247684
"BMR = 10%: Extra, BMR: 0.1",8054,21.35210752,31.57133144,44.04253537,19.70239871,5.844051605,24.21707822
"BMR = 10%: Extra, BMR: 0.1",8055,21.48232588,32.60478271,46.69626899,20.50355875,7.882916805,32.74653743
"BMR = 10%: Extra, BMR: 0.1",8056,26.63915553,36.14075429,75.78106473,27.25343356,6.973850006,25.12437796
"BMR = 10%: Extra, BMR: 0.1",8057,25.36344607,31.42602295,42.81676539,27.25343356,6.309346271,21.68464896
"BMR = 10%: Extra, BMR: 0.1",8058,21.93110324,32.34320393,14.06240492,24.75733732,6.573793941,21.81466673
"BMR = 10%: Extra, BMR: 0.1",8059,25.66000602,10.92409889,37.46424333,24.94516846,6.573793941,30.50097249
"BMR = 10%: Extra, BMR: 0.1",8060,19.5724439,11.01289565,42.71073007,24.94516846,8.520025573,12.81003677
"BMR = 10%: Extra, BMR: 0.1",8061,25.36442875,34.92508132,31.19121944,25.98631268,10.30794285,45.95537737
"BMR = 10%: Extra, BMR: 0.1",8062,20.99978566,33.09939503,34.42860374,24.19756934,7.075155846,26.81259063
"BMR = 10%: Extra, BMR: 0.1",8063,21.39466171,24.81207726,43.22061508,24.19756934,7.173726129,37.56432417
"BMR = 10%: Extra, BMR: 0.1",8064,19.07991352,20.43680637,57.9871797,24.19756934,6.562654061,21.28136366
"BMR = 10%: Extra, BMR: 0.1",8065,25.13710801,30.18026881,63.40531386,24.19756934,8.833030329,20.73616169
"BMR = 10%: Extra, BMR: 0.1",8066,18.79956148,21.47703472,24.25175271,26.21057683,8.888535389,33.41267698
"BMR = 10%: Extra, BMR: 0.1",8067,18.34002932,17.56817924,46.36939907,26.21057683,8.837323121,16.78636788
"BMR = 10%: Extra, BMR: 0.1",8068,22.2712152,21.35167196,62.76696567,24.91272115,9.039028872,23.63579762
"BMR = 10%: Extra, BMR: 0.1",8069,21.89412762,21.23545168,49.56469511,24.91272115,3.855704065,14.82907549
"BMR = 10%: Extra, BMR: 0.1",8070,23.87955539,39.38594522,33.80751924,24.91272115,3.736968008,11.21629105
"BMR = 10%: Extra, BMR: 0.1",8071,22.09540008,29.86721786,27.22597868,24.91272115,6.340559374,8.520672106
"BMR = 10%: Extra, BMR: 0.1",8072,18.11375142,27.22282389,17.2707175,24.91272115,7.028651236,9.866863256
"BMR = 10%: Extra, BMR: 0.1",8073,16.39942899,22.89696904,32.34374,24.91272115,5.972121322,6.201208528
"BMR = 10%: Extra, BMR: 0.1",8074,20.07402418,18.63564283,39.25999327,24.91272115,7.607160521,10.38260859
"BMR = 10%: Extra, BMR: 0.1",8075,16.99341869,19.84634024,35.6475973,26.68571848,7.275983126,19.54426647
"BMR = 10%: Extra, BMR: 0.1",8076,22.43927817,15.38372683,15.22770763,26.68571848,6.366533727,17.55138214
"BMR = 10%: Extra, BMR: 0.1",8077,23.2896759,22.29023164,23.71027377,25.33845576,6.915755345,11.67421076
"BMR = 10%: Extra, BMR: 0.1",8078,22.02667015,27.98778361,23.71027377,17.38058727,7.283942587,14.7545809
"BMR = 10%: Extra, BMR: 0.1",8079,23.63365428,13.95519778,13.68278135,25.58625271,9.073462745,26.62688907
"BMR = 10%: Extra, BMR: 0.1",8080,23.00452566,23.5094385,13.44091767,26.775982,9.508970844,13.76937565
"BMR = 10%: Extra, BMR: 0.1",8081,22.75993285,19.20266943,28.52978443,27.86232822,9.072727378,20.54991906
"BMR = 10%: Extra, BMR: 0.1",8082,21.6091413,17.52690029,29.70140328,23.7502556,8.692468482,29.67268685
"BMR = 10%: Extra, BMR: 0.1",8083,19.63405834,17.02191119,16.81963785,27.32402668,5.052086244,37.50836014
"BMR = 10%: Extra, BMR: 0.1",8084,28.69598687,21.29580046,19.84811581,30.61772672,6.363084564,56.22334823
"BMR = 10%: Extra, BMR: 0.1",8085,18.40884423,21.29580046,20.57514152,23.45425972,8.021805409,36.79596745
"BMR = 10%: Extra, BMR: 0.1",8086,23.51503674,30.25484901,19.90744305,27.83884185,7.235751034,46.44048396
"BMR = 10%: Extra, BMR: 0.1",8087,18.28449805,33.0762761,60.66877049,27.89100578,4.978849794,31.07066627
"BMR = 10%: Extra, BMR: 0.1",8088,21.92122584,28.31669598,29.37023898,27.74431987,7.427415877,39.92886852
"BMR = 10%: Extra, BMR: 0.1",8089,32.72176761,29.98101493,36.48177881,24.71737333,5.899390724,28.31458884
"BMR = 10%: Extra, BMR: 0.1",8090,18.46319517,27.73756561,29.87578978,25.91121529,6.001788566,45.57015902
"BMR = 10%: Extra, BMR: 0.1",8091,34.71051929,31.67966325,29.75460288,23.68533318,6.033479077,26.6765241
"BMR = 10%: Extra, BMR: 0.1",8092,23.53538476,31.67966325,41.46083683,18.88937691,4.006730569,28.69209444
"BMR = 10%: Extra, BMR: 0.1",8093,20.06334249,20.67371052,65.79448825,32.72756396,5.711052264,32.06847915
"BMR = 10%: Extra, BMR: 0.1",8094,25.51377916,25.63086818,53.77343189,22.27648277,7.292171825,28.40496081
"BMR = 10%: Extra, BMR: 0.1",8095,26.71999431,12.81684416,29.86440517,15.98207404,6.680823447,29.5747892
"BMR = 10%: Extra, BMR: 0.1",8096,23.76186438,22.90366652,24.60005111,17.50749653,9.574183987,30.99335877
"BMR = 10%: Extra, BMR: 0.1",8097,14.75653735,18.68891325,27.30110653,20.82872185,5.777648354,27.76745057
"BMR = 10%: Extra, BMR: 0.1",8098,22.12909738,17.48322903,26.68209031,18.57802758,6.352984788,33.52280604
"BMR = 10%: Extra, BMR: 0.1",8099,22.80883952,27.23521744,13.87286372,22.08385564,9.062823042,39.07389161
"BMR = 10%: Extra, BMR: 0.1",8100,19.58058428,24.63375218,24.2435769,28.03860904,9.744484187,58.1885436
"BMR = 10%: Extra, BMR: 0.1",8101,23.90403709,22.61851372,25.78795049,19.50965982,11.15255844,45.12453584
"BMR = 10%: Extra, BMR: 0.1",8102,18.3169066,22.53364519,29.60559444,21.70272618,6.081053723,25.36693666
"BMR = 10%: Extra, BMR: 0.1",8103,17.35649558,23.15901405,15.62569039,19.57546372,6.022169695,20.42534209
"BMR = 10%: Extra, BMR: 0.1",8104,20.72044951,21.70042126,32.17537084,19.4937135,5.977751967,12.7083619
"BMR = 10%: Extra, BMR: 0.1",8105,26.0152481,22.02738578,32.58932215,20.87714273,7.264069132,28.77947547
"BMR = 10%: Extra, BMR: 0.1",8106,20.33887886,25.43036023,38.83055201,23.11006232,7.431129115,32.13130691
"BMR = 10%: Extra, BMR: 0.1",8107,24.93774059,19.43576315,18.27037251,23.68073266,7.155856478,17.27918796
"BMR = 10%: Extra, BMR: 0.1",8108,21.27462159,22.30146343,25.59036422,22.26327135,10.30325853,21.75797118
"BMR = 10%: Extra, BMR: 0.1",8109,20.6882136,18.93712453,36.31235469,22.45162307,8.565987755,55.86492395
"BMR = 10%: Extra, BMR: 0.1",8110,21.43496107,21.27393481,31.18745213,19.56501852,8.565987755,42.80909889
"BMR = 10%: Extra, BMR: 0.1",8111,24.84466607,25.92997358,32.38410573,17.18508021,6.060939247,35.78287959
"BMR = 10%: Extra, BMR: 0.1",8112,19.19210978,23.05081113,37.35248639,17.12108251,6.530054928,44.64295011
"BMR = 10%: Extra, BMR: 0.1",8113,17.42249258,22.46729444,45.04966755,17.09983271,5.414332186,23.40515393
"BMR = 10%: Extra, BMR: 0.1",8114,26.40059875,25.03904696,28.83938804,17.96753116,6.240268846,23.67421062
"BMR = 10%: Extra, BMR: 0.1",8115,18.10501044,22.93080323,15.60220488,17.74895875,8.191949353,18.79483942
"BMR = 10%: Extra, BMR: 0.1",8116,17.53548527,25.46632822,43.80821632,19.46391259,6.669380273,20.1437625
"BMR = 10%: Extra, BMR: 0.1",8117,22.31583502,27.08524268,42.45255191,19.22486817,6.045902233,38.21099159
"BMR = 10%: Extra, BMR: 0.1",8118,18.70284624,27.08524268,28.99031336,17.50773459,6.317635964,13.75333546
"BMR = 10%: Extra, BMR: 0.1",8119,20.17304083,19.72967295,31.90619619,22.23926755,7.326444133,31.97703148
"BMR = 10%: Extra, BMR: 0.1",8120,22.62486333,21.37478354,19.32841174,24.0670235,5.704095495,30.49348718
"BMR = 10%: Extra, BMR: 0.1",8121,22.28954466,21.29023388,32.98810124,25.37148316,5.351525318,45.18736144
"BMR = 10%: Extra, BMR: 0.1",8122,21.70648486,15.13332041,84.93315338,25.42849736,6.088184863,41.15103964
"BMR = 10%: Extra, BMR: 0.1",8123,21.62665949,16.40283231,68.77273582,23.87226692,6.214396052,69.59507822
"BMR = 10%: Extra, BMR: 0.1",8124,22.96201075,25.45715558,24.79425501,31.52233721,5.090205444,66.11953933
"BMR = 10%: Extra, BMR: 0.1",8125,20.89906266,21.9061345,19.90245002,21.31899626,8.269531167,50.90221454
"BMR = 10%: Extra, BMR: 0.1",8126,18.11793083,29.33342245,28.07290278,22.60150422,5.539459288,36.36201973
"BMR = 10%: Extra, BMR: 0.1",8127,28.47032992,19.74088941,29.2039066,25.44645449,7.340375788,36.52425
"BMR = 10%: Extra, BMR: 0.1",8128,27.68866434,21.17897222,17.22015221,23.56383263,8.185407241,41.70411184
"BMR = 10%: Extra, BMR: 0.1",8129,20.95718498,18.63057991,44.94625646,26.85372699,5.412900472,41.5695493
"BMR = 10%: Extra, BMR: 0.1",8130,29.80520615,21.41805334,23.84874043,27.47096547,4.656727568,39.43081665
"BMR = 10%: Extra, BMR: 0.1",8131,27.53753105,24.4913144,36.50268812,18.74364425,4.116307233,39.25837844
"BMR = 10%: Extra, BMR: 0.1",8132,21.03589917,21.89407178,23.1044963,18.60397258,7.014956199,22.23128385
"BMR = 10%: Extra, BMR: 0.1",8133,18.18813441,38.97933971,30.73274422,17.30555633,8.11024231,12.54708322
"BMR = 10%: Extra, BMR: 0.1",8134,19.62805401,40.53473169,15.24520787,15.34076534,6.386624233,15.20543059
"BMR = 10%: Extra, BMR: 0.1",8135,19.19210978,17.25286549,50.3351165,15.87585199,6.072858094,16.64688478
"BMR = 10%: Extra, BMR: 0.1",8136,17.60590789,19.18889741,30.07857928,16.85591528,8.808627832,21.8369422
"BMR = 10%: Extra, BMR: 0.1",8137,22.0549418,18.10184737,34.31737974,16.14437267,8.808627832,26.88599693
"BMR = 10%: Extra, BMR: 0.1",8138,33.17271819,31.32006773,40.25885322,15.89681374,8.808627832,44.29504264
"BMR = 10%: Extra, BMR: 0.1",8139,28.24917876,22.48903088,33.03743643,18.52306875,8.808627832,10.57398049
"BMR = 10%: Extra, BMR: 0.1",8140,29.34952171,16.74509592,39.65614437,14.871688,9.981561164,33.93037824
"BMR = 10%: Extra, BMR: 0.1",8141,17.40450196,16.81477779,9.31218449,16.77357239,7.08551161,24.16116614
"BMR = 10%: Extra, BMR: 0.1",8142,27.81081273,24.66554333,30.93318666,14.63022363,7.227109056,43.0298225
"BMR = 10%: Extra, BMR: 0.1",8143,19.41136866,36.33469052,70.22298582,15.98376289,7.1797433,35.97249404
"BMR = 10%: Extra, BMR: 0.1",8144,26.42188803,28.26311202,56.76595137,16.06551193,9.193361167,27.24086634
"BMR = 10%: Extra, BMR: 0.1",8145,22.70871994,28.14448122,71.5966691,14.53721277,8.989906612,74.88055768
"BMR = 10%: Extra, BMR: 0.1",8146,23.42665972,21.27086985,88.30608287,14.05179326,8.650100651,33.68694489
"BMR = 10%: Extra, BMR: 0.1",8147,32.34955306,24.03990109,83.37828467,13.35776021,12.04375223,35.26637283
"BMR = 10%: Extra, BMR: 0.1",8148,20.96667188,21.97504035,31.05829854,14.29345684,11.07595553,77.80688782
"BMR = 10%: Extra, BMR: 0.1",8149,22.62750494,21.65499629,24.63246538,18.00228705,4.068782159,98.99238808
"BMR = 10%: Extra, BMR: 0.1",8150,20.23377343,18.12934734,33.23142385,24.11195985,5.807810526,80.66055069
"BMR = 10%: Extra, BMR: 0.1",8151,14.71901042,18.29567132,33.06749349,26.74841186,6.036325777,23.89485666
"BMR = 10%: Extra, BMR: 0.1",8152,12.86445982,16.9845888,30.00017001,18.94937398,5.815211533,19.58540942
"BMR = 10%: Extra, BMR: 0.1",8153,20.81300152,19.72185284,35.47767218,18.91935275,7.722979132,45.01302763
"BMR = 10%: Extra, BMR: 0.1",8154,19.78008891,23.30393495,26.07383183,22.39882577,9.575412398,41.40898546
"BMR = 10%: Extra, BMR: 0.1",8155,21.67952331,22.90047428,25.03342436,21.17214315,5.824808996,54.0233281
"BMR = 10%: Extra, BMR: 0.1",8156,20.78121464,19.13014382,30.69861853,17.83201042,6.575905742,48.63252434
"BMR = 10%: Extra, BMR: 0.1",8157,19.01561075,20.29745702,38.26945215,16.38357963,7.703539422,34.58109633
"BMR = 10%: Extra, BMR: 0.1",8158,21.27402757,29.64365937,25.58817384,21.88491621,7.411503416,50.38311088
"BMR = 10%: Extra, BMR: 0.1",8159,27.39899099,27.35566108,15.89981134,20.60813897,6.258530229,44.94525772
"BMR = 10%: Extra, BMR: 0.1",8160,21.84084527,19.91790865,22.89159051,27.20174584,8.309111839,14.33974121
"BMR = 10%: Extra, BMR: 0.1",8161,21.44491707,20.88353186,26.52080543,32.90600198,5.479049773,8.157110649
"BMR = 10%: Extra, BMR: 0.1",8162,15.28685749,20.88353186,31.49492808,15.05970216,6.553949161,5.186871209
"BMR = 10%: Extra, BMR: 0.1",8163,17.14808005,27.71778959,23.52226278,15.91147916,6.527318257,15.81122581
"BMR = 10%: Extra, BMR: 0.1",8164,21.75357713,19.99717967,9.095109345,16.26105562,6.627183062,6.819452582
"BMR = 10%: Extra, BMR: 0.1",8165,17.53496758,21.59737741,11.86709066,16.66337474,5.498983072,4.897073262
"BMR = 10%: Extra, BMR: 0.1",8166,21.79484657,16.99573459,23.60292551,17.74635009,6.197677392,8.4434804
"BMR = 10%: Extra, BMR: 0.1",8167,28.92951706,14.54566647,38.09518727,16.28270158,5.966898805,36.37819251
"BMR = 10%: Extra, BMR: 0.1",8168,24.3106157,25.16153411,44.16116493,16.14939793,7.750071735,46.12534239
"BMR = 10%: Extra, BMR: 0.1",8169,22.04235994,11.08649213,23.80568484,18.72003151,6.286757923,48.48532896
"BMR = 10%: Extra, BMR: 0.1",8170,27.98452575,23.03399536,73.29860144,18.85241051,5.286177584,55.81582532
"BMR = 10%: Extra, BMR: 0.1",8171,18.30138643,22.00529859,43.10654404,21.99422713,10.3297155,39.92182473
"BMR = 10%: Extra, BMR: 0.1",8172,22.63083607,27.03300129,58.94749474,25.38236422,9.500837516,39.52714339
"BMR = 10%: Extra, BMR: 0.1",8173,18.7305787,23.80952208,32.50296216,28.45636839,5.482361948,11.98736628
"BMR = 10%: Extra, BMR: 0.1",8174,22.12936417,21.02540341,46.08387992,17.76801489,5.598983335,44.46367146
"BMR = 10%: Extra, BMR: 0.1",8175,25.0044128,24.74642103,18.29610538,18.79183407,5.727671414,29.52360661
"BMR = 10%: Extra, BMR: 0.1",8176,27.10161235,23.35301273,27.27751399,17.96713891,6.547540339,12.70119449
"BMR = 10%: Extra, BMR: 0.1",8177,17.83536146,25.08489929,37.52756577,26.62527562,8.506157218,24.4664533
"BMR = 10%: Extra, BMR: 0.1",8178,23.43937529,26.71970677,44.96291072,26.36278487,7.12908352,11.36158178
"BMR = 10%: Extra, BMR: 0.1",8179,17.60909805,17.61224751,38.32030135,26.30849585,7.31311015,21.60846457
"BMR = 10%: Extra, BMR: 0.1",8180,22.20054907,17.54303928,69.96928283,27.50014725,7.02665215,27.24701818
"BMR = 10%: Extra, BMR: 0.1",8181,15.89720675,19.64252034,29.78127982,22.9340985,6.826988741,7.050549831
"BMR = 10%: Extra, BMR: 0.1",8182,16.59695865,23.37955853,31.54954277,16.02907293,9.969088952,31.17441655
"BMR = 10%: Extra, BMR: 0.1",8183,21.14740891,26.11411545,19.48048416,16.16754589,11.64096771,42.87880055
"BMR = 10%: Extra, BMR: 0.1",8184,18.84657149,38.9231748,30.0386867,22.3423045,12.82811502,33.84031958
"BMR = 10%: Extra, BMR: 0.1",8185,13.64994585,32.90448994,41.80043933,16.70491656,12.7373912,20.78911326
"BMR = 10%: Extra, BMR: 0.1",8186,26.21676721,28.55819052,37.45053411,20.24941775,10.59757987,83.18922318
"BMR = 10%: Extra, BMR: 0.1",8187,33.51748036,28.52763907,55.27092536,20.27815564,9.51833192,36.34066949
"BMR = 10%: Extra, BMR: 0.1",8188,20.70226255,18.32155315,83.48371133,29.91860084,6.823802601,36.09256445
"BMR = 10%: Extra, BMR: 0.1",8189,22.57240619,22.08013528,41.21910031,17.68222154,6.19655172,37.7057548
"BMR = 10%: Extra, BMR: 0.1",8190,34.10489427,12.89890766,47.28689836,15.23387278,7.075714843,27.28534592
"BMR = 10%: Extra, BMR: 0.1",8191,15.48286023,17.93556323,59.05388235,28.1691799,7.7280357,33.30207957
"BMR = 10%: Extra, BMR: 0.1",8192,23.72910921,18.30534441,23.85552627,23.84731489,7.631892139,77.52746737
"BMR = 10%: Extra, BMR: 0.1",8193,19.8125701,19.2650652,44.83027001,33.42956835,6.083738857,43.05515837
"BMR = 10%: Extra, BMR: 0.1",8194,24.13213498,13.83917608,17.55820486,29.822755,5.431983824,72.89176887
"BMR = 10%: Extra, BMR: 0.1",8195,24.63263606,16.31910885,16.70660993,32.50388979,6.435443653,20.06419429
"BMR = 10%: Extra, BMR: 0.1",8196,29.70245819,21.25633487,26.85535717,18.99754421,8.922152302,40.89911703
"BMR = 10%: Extra, BMR: 0.1",8197,24.34640837,21.74410827,32.02162327,18.92484996,5.524977879,22.95970055
"BMR = 10%: Extra, BMR: 0.1",8198,21.24841475,22.4582783,33.81786544,18.90943592,5.524977879,25.22468567
"BMR = 10%: Extra, BMR: 0.1",8199,24.06929626,21.95566291,35.82657629,21.4019224,4.929723507,27.31459387
"BMR = 10%: Extra, BMR: 0.1",8200,21.13191449,21.87129442,24.3531634,24.0490787,6.843813943,32.46791363
"BMR = 10%: Extra, BMR: 0.1",8201,30.35257497,14.59099696,10.96553408,22.98088343,5.596927586,16.52119865
"BMR = 10%: Extra, BMR: 0.1",8202,19.09560491,13.73032774,10.8684175,14.75744155,4.499419127,22.78092556
"BMR = 10%: Extra, BMR: 0.1",8203,18.4500804,14.67154464,22.32930745,12.94601131,6.769386004,21.92315763
"BMR = 10%: Extra, BMR: 0.1",8204,13.74834343,24.76578177,18.5114653,13.57484252,6.326450206,19.26789043
"BMR = 10%: Extra, BMR: 0.1",8205,28.87467044,24.98968964,17.30476007,13.91710751,5.061079722,13.42142054
"BMR = 10%: Extra, BMR: 0.1",8206,28.19384488,31.05347992,16.39478516,15.35055467,7.486548969,16.68762703
"BMR = 10%: Extra, BMR: 0.1",8207,22.71046688,20.37266913,18.78304814,15.52131811,7.341451385,43.57175304
"BMR = 10%: Extra, BMR: 0.1",8208,22.40498593,20.1949116,11.94954202,13.76187528,7.507998488,38.85624311
"BMR = 10%: Extra, BMR: 0.1",8209,18.34817985,20.44234518,19.94405743,13.5399634,5.676706942,29.40768092
"BMR = 10%: Extra, BMR: 0.1",8210,19.79835634,21.39878836,31.23285736,14.04634484,6.235760845,27.12469454
"BMR = 10%: Extra, BMR: 0.1",8211,19.61724856,19.75645716,44.58512376,14.25173403,5.618610556,27.856403
"BMR = 10%: Extra, BMR: 0.1",8212,17.21285687,32.93175777,52.78320755,16.07268435,8.08363212,17.32055399
